HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"2914.13.00.00","2","4-Methylpentan-2-one (Methyl isobutyl ketone)","[""kg""]","4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"2914.19.00.00","2","Other","[""kg""]","4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"","1","Cyclanic, cyclenic or cycloterpenic ketones without other oxygen function:","","","","","",""
"2914.22","2","Cyclohexanone and methylcyclohexanones:","","","","","",""
"2914.22.10.00","3","Cyclohexanone","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg +40%","",""
"2914.22.20.00","3","Methylcyclohexanones","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg +40%","",""
"2914.23.00.00","2","Ionones and methylionones","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"2914.29","2","Other:","","","","","",""
"2914.29.10.00","3","Isophorone","[""kg""]","4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"","3","Camphor:","","","","","",""
"2914.29.30.00","4","Natural","[""kg""]","Free","","11¢/kg","",""
"2914.29.31.00","4","Synthetic","[""kg""]","2.6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","11%","",""
"2914.29.50.00","3","Other","[""kg""]","4.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"","1","Aromatic ketones without other oxygen function:","","","","","",""
"2914.31.00.00","2","Phenylacetone (Phenylpropan-2-one)","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 58%","",""
"2914.39","2","Other:","","","","","",""
"2914.39.10.00","3","7-Acetyl-1,1,3,4,4,6-hexamethyl-tetra hydro naphthalene; 1-(2-Naphthalenyl) ethanone; and 6-Acetyl-1,1,2,3,3,5-hexamethylindan","[""kg""]","Free","","15.4¢/kg + 58%","",""
"2914.39.90.00","3","Other","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 58%","",""
"2914.40","1","Ketone-alcohols and ketone-aldehydes:","","","","","",""
"2914.40.10.00","2","4-Hydroxy-4-methylpentan-2-one (Diacetone alcohol)","[""kg""]","4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"","2","Other:","","","","","",""
"","3","Aromatic:","","","","","",""
"2914.40.20.00","4","1,2,3-Indantrione monohydrate (Ninhydrin)","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 42%","",""
"2914.40.40.00","4","Other","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO,K, KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 42%","",""
"","3","Other:","","","","","",""
"2914.40.60.00","4","1,3-Dihydroxyacetone","[""kg""]","Free","","20%","",""
"2914.40.90.00","4","Other","[""kg""]","4.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"2914.50","1","Ketone-phenols and ketones with other oxygen function:","","","","","",""
"","2","Aromatic:","","","","","",""
"2914.50.10.00","3","5-Benzoyl-4-hydroxy-2-methoxybenzene-sulfonic acid","[""kg""]","Free","","15.4¢/kg + 42%","",""
"2914.50.30.00","3","Other","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO,K, KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 42%","",""
"2914.50.50.00","2","Other","[""kg""]","4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"","1","Quinones:","","","","","",""
"2914.61.00.00","2","Anthraquinone","[""kg""]","Free","","15.4¢/kg + 42%","",""
"2914.62.00.00","2","Coenzyme Q10 (ubidecarenone (INN)","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO,K, KR, L, MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 45%","",""
"2914.69","2","Other:","","","","","",""
"2914.69.10.00","3","Photographic chemicals","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg +50%","",""
"2914.69.21.00","3","Drugs","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO,K, KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 45%","",""
"","3","Other:","","","","","",""
"2914.69.60.00","4","1,4-Dihydroxyanthraquinone; and 2-Ethylanthraquinone","[""kg""]","Free","","15.4¢/kg + 42%","",""
"2914.69.90.00","4","Other","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO,K, KR,L,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 42%","",""
"","1","Halogenated, sulfonated, nitrated or nitrosated derivatives:","","","","","",""
"2914.71.00.00","2","Chlordecone (ISO)","[""kg""]","4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,L,MA,OM,P,PA,PE,S,SG)","20%","",""
"2914.79","2","Other:","","","","","",""
"","3","Aromatic:","","","","","",""
"2914.79.10.00","4","2,3-Dichloro-1,4-naphthoquinone 1,8-Dihydroxy-4,5-dinitroanthraquinone; and 4-tert-Butyl-2,6-dimethyl-3,5-dinitroacetophenone (Musk ketone) and other artificial musks","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,L,MA,OM,P,PA,PE,S,SG)","15.4¢/kg +52%","",""
"2914.79.30.00","4","Anthraquinone disulfonic acid, sodium salt; and 4-(3,4-Dichlorophenyl)-1-tetralone","[""kg""]","Free","","15.4¢/kg + 42%","",""
"2914.79.40.00","4","Other","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO,K, KR,L,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 42%","",""
"","3","Other:","","","","","",""
"2914.79.60.00","4","1-Chloro-5-hexanone","[""kg""]","Free","","20%","",""
"2914.79.90.00","4","Other","[""kg""]","4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,L,MA,OM,P,PA,PE,S,SG)","20%","",""
"","1","VII. CARBOXYLIC ACIDS AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS AND THEIR HALOGENATED, SULFONATED, NITRATED OR NITROSATED DERIVATIVES","","","","","",""
"2915","0","Saturated acyclic monocarboxylic acids and their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulfonated, nitrated or nitrosated derivatives:","","","","","",""
"","1","Formic acid, its salts and esters:","","","","","",""
"2915.11.00.00","2","Formic acid","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","22.5%","",""
"2915.12.00.00","2","Salts of formic acid","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","27.5%","",""
"2915.13","2","Esters of formic acid:","","","","","",""
"2915.13.10.00","3","Aromatic","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg +58%","",""
"2915.13.50.00","3","Other","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"","1","Acetic acid and its salts; acetic anhydride:","","","","","",""
"2915.21.00.00","2","Acetic acid","[""kg""]","1.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","16%","",""
"2915.24.00.00","2","Acetic anhydride","[""kg""]","3.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","22%","",""
"2915.29","2","Other:","","","","","",""
"2915.29.10.00","3","Cupric acetate monohydrate","[""kg""]","Free","","25%","",""
"2915.29.20.00","3","Sodium acetate","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2915.29.30.00","3","Cobalt acetates","[""kg""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"2915.29.50.00","3","Other","[""kg""]","2.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"","1","Esters of acetic acid:","","","","","",""
"2915.31.00.00","2","Ethyl acetate","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20.5%","",""
"2915.32.00.00","2","Vinyl acetate","[""kg""]","3.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","52%","",""
"2915.33.00.00","2","<i>n</i>-Butyl acetate","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"2915.36.00.00","2","Dinoseb (ISO) acetate","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, K,KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 57%","",""
"2915.39","2","Other:","","","","","",""
"","3","Aromatic:","","","","","",""
"","4","Odoriferous or flavoring compounds:","","","","","",""
"2915.39.10.00","5","Benzyl acetate","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 104.5%","",""
"2915.39.20.00","5","Other","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg +58%","",""
"","4","Other:","","","","","",""
"2915.39.31.00","5","Products described in additional U.S. note 3 to section VI","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO,K, KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 57%","",""
"2915.39.35.00","5","Other","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO,K, KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 57%","",""
"","3","Other:","","","","","",""
"","4","Odoriferous or flavoring compounds:","","","","","",""
"2915.39.40.00","5","Linalyl acetate","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"2915.39.45","5","Other","","4.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"2915.39.45.10","6","<i>n</i>-Propyl acetate","[""kg""]","","","","",""
"2915.39.45.50","6","Other","[""kg""]","","","","",""
"","4","Other:","","","","","",""
"2915.39.47.00","5","Acetates of polyhydric alcohols or of polyhydric alcohol ethers","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","54.5%","",""
"","5","Other:","","","","","",""
"2915.39.60.00","6","Bis(bromoacetoxy)butene","[""kg""]","Free","","25%","",""
"2915.39.70.00","6","Isobutyl acetate","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"2915.39.80.00","6","2-Ethoxyethyl acetate (Ethylene glycol, monoethyl ether acetate)","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","54.5%","",""
"2915.39.90.00","6","Other","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2915.40","1","Mono-, di- or trichloroacetic acids, their salts and esters:","","","","","",""
"2915.40.10.00","2","Chloroacetic acids","[""kg""]","1.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","17.5%","",""
"","2","Other:","","","","","",""
"","3","Aromatic:","","","","","",""
"2915.40.20.00","4","Products described in additional U.S. note 3 to section VI","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO,K, KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 57%","",""
"2915.40.30.00","4","Other","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO,K, KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 57%","",""
"2915.40.50","3","Other","","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2915.40.50.10","4","Sodium chloroacetate","[""kg""]","","","","",""
"2915.40.50.50","4","Other","[""kg""]","","","","",""
"2915.50","1","Propionic acid, its salts and esters:","","","","","",""
"2915.50.10.00","2","Propionic acid","[""kg""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"","2","Other:","","","","","",""
"2915.50.20.00","3","Aromatic","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 58%","",""
"2915.50.50.00","3","Other","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2915.60","1","Butanoic acids, pentanoic acids, their salts and esters:","","","","","",""
"2915.60.10.00","2","Aromatic","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 58%","",""
"2915.60.50.00","2","Other","[""kg""]","2.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2915.70.01","1","Palmitic acid, stearic acid, their salts and esters","","5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","29.5%","",""
"2915.70.01.10","2","Palmitic acid","[""kg""]","","","","",""
"2915.70.01.20","2","Stearic acid","[""kg""]","","","","",""
"2915.70.01.50","2","Other","[""kg""]","","","","",""
"2915.90","1","Other:","","","","","",""
"","2","Acids:","","","","","",""
"2915.90.10","3","Fatty acids of animal or vegetable origin","","5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"2915.90.10.10","4","Lauric acid","[""kg""]","","","","",""
"2915.90.10.50","4","Other","[""kg""]","","","","",""
"","3","Other:","","","","","",""
"2915.90.14.00","4","Valproic acid","[""kg""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2915.90.18","4","Other","","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2915.90.18.10","5","Perfluorooctanoic acids and their salts","[""kg""]","","","","",""
"2915.90.18.90","5","Other","[""kg""]","","","","",""
"","2","Other:","","","","","",""
"2915.90.20.00","3","Aromatic","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 58%","",""
"2915.90.50","3","Other","","3.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2915.90.50.10","4","Acid chlorides","[""kg""]","","","","",""
"2915.90.50.50","4","Other","[""kg""]","","","","",""
"2916","0","Unsaturated acyclic monocarboxylic acids, cyclic monocarboxylic acids, their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulfonated, nitrated or nitrosated derivatives:","","","","","",""
"","1","Unsaturated acyclic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives:","","","","","",""
"2916.11.00.00","2","Acrylic acid and its salts","[""kg""]","4.2%","Free (A+,AU,BH,CL,CO,D, E,IL, JO, KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"2916.12","2","Esters of acrylic acid:","","","","","",""
"2916.12.10.00","3","Aromatic","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 58%","",""
"2916.12.50","3","Other","","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2916.12.50.10","4","Ethyl acrylate","[""kg""]","","","","",""
"2916.12.50.20","4","Methyl acrylate","[""kg""]","","","","",""
"2916.12.50.30","4","Butyl acrylate","[""kg""]","","","","",""
"2916.12.50.40","4","2-Ethyl-1-hexyl acrylate","[""kg""]","","","","",""
"2916.12.50.50","4","Other","[""kg""]","","","","",""
"2916.13.00.00","2","Methacrylic acid and its salts","[""kg""]","4.2%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2916.14","2","Esters of methacrylic acid:","","","","","",""
"2916.14.10.00","3","Dicyclopentenyloxyethyl methacrylate","[""kg""]","Free","","25%","",""
"2916.14.20","3","Other","","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2916.14.20.10","4","Ethyl methacrylate","[""kg""]","","","","",""
"2916.14.20.20","4","Methyl methacrylate","[""kg""]","","","","",""
"2916.14.20.50","4","Other","[""kg""]","","","","",""
"2916.15","2","Oleic, linoleic or linolenic acids, their salts and esters:","","","","","",""
"2916.15.10.00","3","Oleic, linoleic or linolenic acids","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, KR,MA,OM,P, PA,PE,S,SG)","35.2%","",""
"2916.15.51.00","3","Other","[""kg""]","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","27%","",""
"2916.16.00.00","2","Binapacryl (ISO)","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2916.19","2","Other:","","","","","",""
"2916.19.10.00","3","Potassium sorbate","[""kg""]","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2916.19.20.00","3","Sorbic acid","[""kg""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"","3","Other:","","","","","",""
"2916.19.30.00","4","Acids","[""kg""]","6.1%","Free (A+,AU,BH,CL,CO,D, E,IL,JO,K, KR,MA,OM,P, PA,PE,S,SG)","24.4%","",""
"2916.19.50.00","4","Other","[""kg""]","3.7%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2916.20","1","Cyclanic, cyclenic or cycloterpenic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives:","","","","","",""
"2916.20.10.00","2","(2,3,5,6-Tetrafluoro-4-methylphenyl)methyl- (1<i>α</i>-3<i>α</i>)-(Z)-(±)-3-(2-chloro-3,3,3-trifluoro-1- propenyl-2,2-dimethylcyclopropanecarboxylate) (Tefluthrin)","[""kg""]","Free","","25%","",""
"2916.20.50.00","2","Other","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"","1","Aromatic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives:","","","","","",""
"2916.31","2","Benzoic acid, its salts and esters:","","","","","",""
"2916.31.11","3","Benzoic acid and its salts","","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 40%","",""
"2916.31.11.05","4","Benzoic acid","[""kg""]","","","","",""
"2916.31.11.70","4","Sodium benzoate","[""kg""]","","","","",""
"2916.31.11.90","4","Other","[""kg""]","","","","",""
"","3","Other:","","","","","",""
"2916.31.20.00","4","Odoriferous or flavoring compounds","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 58%","",""
"","4","Other:","","","","","",""
"2916.31.30.00","5","Products described in additional U.S. note 3 to section VI","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO,K, KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 57%","",""
"2916.31.50.00","5","Other","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO,K, KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 57%","",""
"2916.32","2","Benzoyl peroxide and benzoyl chloride:","","","","","",""
"2916.32.10.00","3","Benzoyl peroxide","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 57%","",""
"2916.32.20.00","3","Benzoyl chloride","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 44%","",""
"2916.34","2","Phenylacetic acid and its salts:","","","","","",""
"2916.34.10.00","3","Phenylacetic acid (<i>α</i>-Toluic acid)","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 40.5%","",""
"","3","Other:","","","","","",""
"2916.34.15.00","4","Odoriferous or flavoring compounds","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 58%","",""
"","4","Other:","","","","","",""
"2916.34.25.00","5","Products described in additional U.S. note 3 to section VI","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 57%","",""
"2916.34.55.00","5","Other","[""kg""]","Free","","15.4¢/kg + 57%","",""
"2916.39","2","Other:","","","","","",""
"2916.39.03.00","3","Benzoic anhydride;<i>tert</i>-Butyl peroxybenzoate;<i>p</i>-Nitrobenzoyl chloride; 2-Nitro-<i>m</i>-toluic acid; and 3-Nitro-<i>o</i>-toluic acid","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 40.5%","",""
"2916.39.04.00","3","<i>m</i>-Chloroperoxybenzoic acid; and<i>p</i>-Sulfobenzoic acid, potassium salt","[""kg""]","Free","","15.4¢/kg + 40.5%","",""
"2916.39.06.00","3","Cinnamic acid","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 57%","",""
"2916.39.08.00","3","4-Chloro-3-nitrobenzoic acid","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg +40.5%","",""
"2916.39.12.00","3","4-Chloro-3,5-dinitrobenzoic acid and its esters","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 57%","",""
"2916.39.15.00","3","Ibuprofen","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 47.5%","",""
"2916.39.16.00","3","4-Chlorobenzoic acid","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 57%","",""
"2916.39.17.00","3","2,2-Dichlorophenylacetic acid, ethyl ester; and<i>m</i>-Toluic acid","[""kg""]","Free","","15.4¢/kg + 57%","",""
"","3","Other:","","","","","",""
"2916.39.21.00","4","Odoriferous or flavoring compounds","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 58%","",""
"","4","Other:","","","","","",""
"2916.39.46.00","5","Products described in additional U.S. note 3 to section VI","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 57%","",""
"","5","Other:","","","","","",""
"2916.39.77.00","6","Esters of phenylacetic acid","[""kg""]","Free","","15.4¢/kg + 57%","",""
"2916.39.79.00","6","Other","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 57%","",""
"2917","0","Polycarboxylic acids, their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulfonated, nitrated or nitrosated derivatives:","","","","","",""
"","1","Acyclic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives:","","","","","",""
"2917.11.00.00","2","Oxalic acid, its salts and esters","[""kg""]","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,L,MA,OM,P,PA,PE,S,SG)","34.5%","",""
"2917.12","2","Adipic acid, its salts and esters:","","","","","",""
"2917.12.10.00","3","Adipic acid","[""kg""]","6.5%","Free (AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 63%","",""
"","3","Other:","","","","","",""
"2917.12.20.00","4","Plasticizers","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 57%","",""
"2917.12.50.00","4","Other","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 53.5%","",""
"2917.13.00","2","Azelaic acid, sebacic acid, their salts and esters","","4.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2917.13.00.30","3","Sebacic acid","[""kg""]","","","","",""
"2917.13.00.90","3","Other","[""kg""]","","","","",""
"2917.14","2","Maleic anhydride:","","","","","",""
"2917.14.10.00","3","Derived in whole or in part from benzene or other aromatic hydrocarbons","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 50%","",""
"2917.14.50.00","3","Other","[""kg""]","4.2%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2917.19","2","Other:","","","","","",""
"2917.19.10.00","3","Ferrous fumarate","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 45%","",""
"","3","Fumaric acid:","","","","","",""
"2917.19.15.00","4","Derived in whole or in part from aromatic hydrocarbons","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 87%","",""
