HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"8421.32.00.00","2","Catalytic converters or particulate filters, whether or not combined, for purifying or filtering exhaust gases from internal combustion engines","[""No.""]","Free","","35%","",""
"8421.39.01","2","Other","","Free","","35%","",""
"","3","Dust collection and air purification equipment:","","","","","",""
"8421.39.01.05","4","For machine tools of headings 8456 through 8465, inclusive","[""kg""]","","","","",""
"8421.39.01.15","4","Other","[""kg""]","","","","",""
"","3","Other:","","","","","",""
"","4","Industrial gas cleaning equipment:","","","","","",""
"8421.39.01.20","5","Electrostatic precipitators","[""No.""]","","","","",""
"8421.39.01.30","5","Other","[""No.""]","","","","",""
"8421.39.01.40","4","Gas separation equipment","[""No.""]","","","","",""
"","4","Other:","","","","","",""
"8421.39.01.60","5","Pneumatic fluid power filters, rated at <il>550 kPa</il> or greater","[""No.""]","","","","",""
"8421.39.01.90","5","Other","[""kg""]","","","","",""
"","1","Parts:","","","","","",""
"8421.91","2","Of centrifuges, including centrifugal dryers:","","","","","",""
"8421.91.20.00","3","Drying chambers for the clothes-dryers of subheading 8421.12 and other parts of clothes-dryers incorporating drying chambers","[""No.""]","Free","","25%","",""
"8421.91.40.00","3","Furniture designed to receive the clothes-dryers of subheading 8421.12","[""No.""]","Free","","25%","",""
"8421.91.60.00","3","Other","[""kg""]","Free","","25%","",""
"8421.99.01","2","Other","","Free","","35%","",""
"8421.99.01.40","3","Parts of machinery and apparatus for filtering or purifying water","[""kg""]","","","","",""
"8421.99.01.80","3","Other","[""kg""]","","","","",""
"8422","0","Dishwashing machines; machinery for cleaning or drying bottles or other containers; machinery for filling, closing, sealing or labeling bottles, cans, boxes, bags or other containers; machinery for capsuling bottles, jars, tubes and similar containers; other packing or wrapping machinery (including heat-shrink wrapping machinery); machinery for aerating beverages; parts thereof:","","","","","",""
"","1","Dishwashing machines:","","","","","",""
"8422.11.00.00","2","Of the household type","[""No.""]","2.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8422.19.00.00","2","Other","[""No.""]","Free","","35%","",""
"8422.20.00.00","1","Machinery for cleaning or drying bottles or other containers","[""No.""]","Free","","35%","",""
"8422.30","1","Machinery for filling, closing, sealing or labeling bottles, cans, boxes, bags or other containers; machinery for capsuling bottles, jars, tubes and similar containers; machinery for aerating beverages:","","","","","",""
"8422.30.11.00","2","Can-sealing machines","[""No.""]","Free","","30%","",""
"8422.30.91","2","Other","","Free","","35%","",""
"8422.30.91.10","3","Machines for aerating beverages","[""No.""]","","","","",""
"8422.30.91.20","3","Labeling machines","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"","4","Machinery for filling, closing, sealing, capsuling or labeling bottles, cans or similar containers:","","","","","",""
"","5","Machines for filling, whether or not capable of performing other operations:","","","","","",""
"8422.30.91.30","6","Vacuum or gas packaging","[""No.""]","","","","",""
"8422.30.91.40","6","Other","[""No.""]","","","","",""
"","5","Machines which perform only the following operations: capping, lidding, sealing or closing:","","","","","",""
"8422.30.91.50","6","Vacuum or gas packaging","[""No.""]","","","","",""
"8422.30.91.60","6","Other","[""No.""]","","","","",""
"8422.30.91.70","5","Other","[""No.""]","","","","",""
"","4","Machinery for filling, closing, sealing, capsuling or labeling boxes, bags or similar containers:","","","","","",""
"8422.30.91.80","5","Machines for opening, filling and closing bags","[""No.""]","","","","",""
"8422.30.91.85","5","Machines for forming, filling and sealing bags/pouches","[""No.""]","","","","",""
"8422.30.91.86","5","Machines for opening, filling and closing boxes","[""No.""]","","","","",""
"8422.30.91.87","5","Machines for skin and blister packaging","[""No.""]","","","","",""
"8422.30.91.91","5","Other","[""No.""]","","","","",""
"8422.40","1","Other packing or wrapping machinery (including heat-shrink wrapping machinery):","","","","","",""
"8422.40.11","2","Machines for packaging pipe tobacco; machines for wrapping candy; machines for wrapping cigarette packages; and combination candy cutting and wrapping machines","","Free","","35%","",""
"8422.40.11.10","3","Machines for wrapping candy","[""No.""]","","","","",""
"8422.40.11.90","3","Other","[""No.""]","","","","",""
"8422.40.91","2","Other","","Free","","35%","",""
"8422.40.91.40","3","Strapping machines","[""No.""]","","","","",""
"8422.40.91.50","3","Machines for case and tray forming, packing, unpacking, closing and sealing","[""No.""]","","","","",""
"8422.40.91.60","3","Machines for shrink film and heat sealing","[""No.""]","","","","",""
"8422.40.91.70","3","Machines for wrapping","[""No.""]","","","","",""
"8422.40.91.81","3","Other","[""No.""]","","","","",""
"8422.90","1","Parts:","","","","","",""
"","2","Of dishwashing machines:","","","","","",""
"8422.90.02.00","3","Water containment chambers for the dishwashing machines of subheading 8422.11 and other parts of dishwashing machines of the household type incorporating water containment chambers","[""No.""]","Free","","35%","",""
"8422.90.04.00","3","Door assemblies for the dishwashing machines of subheading 8422.11","[""No.""]","Free","","35%","",""
"8422.90.06","3","Other","","Free","","35%","",""
"8422.90.06.40","4","Of the household type","[""kg""]","","","","",""
"8422.90.06.80","4","Other","[""kg""]","","","","",""
"8422.90.11.00","2","Of can-sealing machines","[""kg""]","Free","","30%","",""
"8422.90.21.00","2","Of machines for packaging pipe tobacco, wrapping candy or wrapping cigarette packages, and of combination candy cutting and wrapping machines","[""kg""]","Free","","35%","",""
"8422.90.91","2","Other","","Free","","35%","",""
"8422.90.91.20","3","Of machinery for cleaning or drying bottles or other containers","[""kg""]","","","","",""
"","3","Other:","","","","","",""
"8422.90.91.30","4","Of strapping machines","[""kg""]","","","","",""
"8422.90.91.60","4","Of other wrapping and packaging machines","[""kg""]","","","","",""
"8422.90.91.95","4","Other","[""kg""]","","","","",""
"8423","0","Weighing machinery (excluding balances of a sensitivity of 5 cg or better), including weight-operated counting or checking machines; weighing machine weights of all kinds; parts of weighing machinery:","","","","","",""
"8423.10.00","1","Personal weighing machines, including baby scales; household scales","","Free","","45%","",""
"8423.10.00.10","2","Digital electronic type","[""No.""]","","","","",""
"","2","Other:","","","","","",""
"8423.10.00.30","3","Of a kind suitable for carrying on the person","[""No.""]","","","","",""
"8423.10.00.60","3","Other","[""No.""]","","","","",""
"8423.20","1","Scales for continuous weighing of goods on conveyors:","","","","","",""
"8423.20.10.00","2","Using electronic means for gauging weights","[""No.""]","Free","","45%","",""
"8423.20.90.00","2","Other","[""No.""]","2.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"8423.30.00.00","1","Constant-weight scales and scales for discharging a predetermined weight of material into a bag or container, including hopper scales","[""No.""]","Free","","45%","",""
"","1","Other weighing machinery:","","","","","",""
"8423.81.00","2","Having a maximum weighing capacity not exceeding <il>30 kg</il>","","Free","","45%","",""
"","3","Digital electronic type:","","","","","",""
"8423.81.00.10","4","Counting scales","[""No.""]","","","","",""
"8423.81.00.20","4","Retail scales, non-computing","[""No.""]","","","","",""
"8423.81.00.30","4","Retail scales, computing","[""No.""]","","","","",""
"8423.81.00.40","4","Other","[""No.""]","","","","",""
"8423.81.00.50","3","Other","[""No.""]","","","","",""
"8423.82.00","2","Having a maximum weighing capacity exceeding <il>30 kg</il> but not exceeding <il>5,000 kg</il>","","Free","","45%","",""
"8423.82.00.10","3","Digital electronic type","[""No.""]","","","","",""
"8423.82.00.50","3","Other","[""No.""]","","","","",""
"8423.89","2","Other:","","","","","",""
"8423.89.10.00","3","Using electronic means for gauging","[""No.""]","Free","","45%","",""
"8423.89.90.00","3","Other","[""No.""]","2.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"8423.90","1","Weighing machine weights of all kinds; parts of weighing machinery:","","","","","",""
"8423.90.10.00","2","Parts of weighing machinery using electronic means for gauging weight, excluding parts of machines for weighing motor vehicles","[""kg""]","Free","","45%","",""
"8423.90.90.00","2","Other","[""kg""]","2.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"8424","0","Mechanical appliances (whether or not hand operated) for projecting, dispersing or spraying liquids or powders; fire extinguishers, whether or not charged; spray guns and similar appliances; steam or sand blasting machines and similar jet projecting machines; parts thereof:","","","","","",""
"8424.10.00.00","1","Fire extinguishers, whether or not charged","[""No.""]","Free","","35%","",""
"8424.20","1","Spray guns and similar appliances:","","","","","",""
"8424.20.10.00","2","Simple piston pump sprays and powder bellows","[""No.""]","2.9%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"8424.20.90.00","2","Other","[""kg""]","Free","","35%","",""
"8424.30","1","Steam or sand blasting machines and similar jet projecting machines:","","","","","",""
"8424.30.10.00","2","Sand blasting machines","[""No.""]","Free","","Free","",""
"8424.30.90.00","2","Other","[""kg""]","Free","","35%","",""
"","1","Agricultural or horticultural sprayers:","","","","","",""
"8424.41","2","Portable sprayers:","","","","","",""
"8424.41.10.00","3","Sprayers (except sprayers, self-contained, having a capacity not over 20 liters)","[""No.""]","Free","","Free","",""
"8424.41.90.00","3","Other","[""No.""]","2.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8424.49.00.00","2","Other","[""No.""]","2.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","1","Other appliances:","","","","","",""
"8424.82.00","2","Agricultural or horticultural","","2.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","3","Irrigation equipment:","","","","","",""
"8424.82.00.10","4","Self-propelled, center pivot","[""No.""]","","","","",""
"8424.82.00.20","4","Other","[""No.""]","","","","",""
"8424.82.00.90","3","Other","[""No.""]","","","","",""
"8424.89.10.00","2","Mechanical appliances for projecting, dispersing or spraying, of a kind used solely or principally for the manufacture of printed circuits or printed circuit assemblies","[""No.""]","Free","","35%","",""
"8424.89.90.00","2","Other","[""No.""]","1.8%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8424.90","1","Parts:","","","","","",""
"8424.90.05.00","2","Of fire extinguishers","[""kg""]","Free","","35%","",""
"8424.90.10.00","2","Of simple piston pump sprays and powder bellows","[""kg""]","2.9%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"8424.90.20.00","2","Of sand blasting machines","[""kg""]","Free","","Free","",""
"8424.90.90","2","Other","","Free","","35%","",""
"8424.90.90.40","3","Of steam and similar jet projecting machines","[""kg""]","","","","",""
"8424.90.90.80","3","Other","[""kg""]","","","","",""
"8425","0","Pulley tackle and hoists other than skip hoists; winches and capstans; jacks:","","","","","",""
"","1","Pulley tackle and hoists other than skip hoists or hoists of a kind used for raising vehicles:","","","","","",""
"8425.11.00.00","2","Powered by electric motor","[""No.""]","Free","","35%","",""
"8425.19.00.00","2","Other","[""No.""]","Free","","35%","",""
"","1","Winches; capstans:","","","","","",""
"8425.31.01.00","2","Powered by electric motor","[""No.""]","Free","","35%","",""
"8425.39.01.00","2","Other","[""No.""]","Free","","35%","",""
"","1","Jacks; hoists of a kind used for raising vehicles:","","","","","",""
"8425.41.00.00","2","Built-in jacking systems of a type used in garages","[""No.""]","Free","","35%","",""
"8425.42.00.00","2","Other jacks and hoists, hydraulic","[""No.""]","Free","","35%","",""
"8425.49.00.00","2","Other","[""No.""]","Free","","35%","",""
"8426","0","Ships' derricks; cranes, including cable cranes; mobile lifting frames, straddle carriers and works trucks fitted with a crane:","","","","","",""
"","1","Overhead traveling cranes, transporter cranes, gantry cranes, bridge cranes, mobile lifting frames and straddle carriers:","","","","","",""
"8426.11.00.00","2","Overhead traveling cranes on fixed support","[""No.""]","Free","","35%","",""
"8426.12.00.00","2","Mobile lifting frames on tires and straddle carriers","[""No.""]","Free","","35%","",""
"8426.19.00.00","2","Other","[""No.""]","Free","","35%","",""
"8426.20.00.00","1","Tower cranes","[""No.""]","Free","","35%","",""
"8426.30.00.00","1","Portal or pedestal jib cranes","[""No.""]","Free","","35%","",""
"","1","Other machinery, self-propelled:","","","","","",""
"8426.41.00","2","On tires","","Free","","35%","",""
"8426.41.00.05","3","Works trucks fitted with a crane","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8426.41.00.10","4","Cable operated","[""No.""]","","","","",""
"8426.41.00.90","4","Other","[""No.""]","","","","",""
"8426.49.00","2","Other","","Free","","35%","",""
"8426.49.00.10","3","Cable operated","[""No.""]","","","","",""
"8426.49.00.90","3","Other","[""No.""]","","","","",""
"","1","Other machinery:","","","","","",""
"8426.91.00.00","2","Designed for mounting on road vehicles","[""No.""]","Free","","35%","",""
"8426.99.00.00","2","Other","[""No.""]","Free","","35%","",""
"8427","0","Fork-lift trucks; other works trucks fitted with lifting or handling equipment:","","","","","",""
"8427.10","1","Self-propelled trucks powered by an electric motor:","","","","","",""
"8427.10.40.00","2","Rider-type, counterbalanced fork-lift trucks","[""No.""]","Free","","35%","",""
"8427.10.80","2","Other","","Free","","35%","",""
"","3","Operator riding:","","","","","",""
"8427.10.80.20","4","Aerial work platforms of a kind described in statistical note 4 to this chapter","[""No.""]","","","","",""
"8427.10.80.30","4","Other","[""No.""]","","","","",""
"","3","Automated guided vehicle (AGV):","","","","","",""
"8427.10.80.40","4","Aerial work platforms of a kind described in statistical note 4 to this chapter","[""No.""]","","","","",""
"8427.10.80.50","4","Other","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8427.10.80.70","4","Aerial work platforms of a kind described in statistical note 4 to this chapter","[""No.""]","","","","",""
"8427.10.80.95","4","Other","[""No.""]","","","","",""
"8427.20","1","Other self-propelled trucks:","","","","","",""
"8427.20.40.00","2","Rider-type, counterbalanced fork-lift trucks","[""No.""]","Free","","35%","",""
"8427.20.80","2","Other","","Free","","35%","",""
"8427.20.80.20","3","Aerial work platforms of a kind described in statistical note 4 to this chapter","[""No.""]","","","","",""
"8427.20.80.90","3","Other","[""No.""]","","","","",""
"8427.90.00","1","Other trucks","","Free","","35%","",""
"8427.90.00.20","3","Aerial work platforms of a kind described in statistical note 4 to this chapter","[""No.""]","","","","",""
"8427.90.00.90","3","Other","[""No.""]","","","","",""
"8428","0","Other lifting, handling, loading or unloading machinery (for example, elevators, escalators, conveyors, teleferics):","","","","","",""
"8428.10.00.00","1","Passenger or freight elevators other than continuous action; skip hoists","[""No.""]","Free","","35%","",""
"8428.20.00","1","Pneumatic elevators and conveyors","","Free","","35%","",""
"8428.20.00.10","2","Conveyors","[""No.""]","","","","",""
"8428.20.00.50","2","Elevators","[""No.""]","","","","",""
"","1","Other continuous-action elevators and conveyors, for goods or materials:","","","","","",""
"8428.31.00.00","2","Specially designed for underground use","[""No.""]","Free","","35%","",""
"8428.32.00.00","2","Other, bucket type","[""No.""]","Free","","35%","",""
"8428.33.00.00","2","Other, belt type","[""No.""]","Free","","35%","",""
"8428.39.00.00","2","Other","[""No.""]","Free","","35%","",""
"8428.40.00.00","1","Escalators and moving walkways","[""No.""]","Free","","35%","",""
"8428.60.00.00","1","Teleferics, chair lifts, ski draglines; traction mechanisms for funiculars","[""No.""]","Free","","35%","",""
"8428.70.00.00","1","Industrial robots","[""No.""]","Free","","35%","",""
"8428.90.03","1","Other machinery","","Free","","35%","",""
"8428.90.03.10","2","Woodland log handling equipment (other than skidders)","[""No.""]","","","","",""
"8428.90.03.90","2","Other","[""No.""]","","","","",""
"8429","0","Self-propelled bulldozers, angledozers, graders, levelers, scrapers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers:","","","","","",""
"","1","Bulldozers and angledozers:","","","","","",""
"8429.11.00","2","Track laying","","Free","","35%","",""
"8429.11.00.10","3","New","[""No.""]","","","","",""
"8429.11.00.90","3","Used or rebuilt","[""No.""]","","","","",""
"8429.19.00","2","Other","","Free","","35%","",""
"8429.19.00.10","3","New","[""No.""]","","","","",""
"8429.19.00.90","3","Used or rebuilt","[""No.""]","","","","",""
"8429.20.00.00","1","Graders and levelers","[""No.""]","Free","","35%","",""
"8429.30.00","1","Scrapers","","Free","","35%","",""
"","2","New:","","","","","",""
"8429.30.00.20","3","Not exceeding <il>13.7 m<sup>3</sup></il>","[""No.""]","","","","",""
"8429.30.00.40","3","Exceeding <il>13.7 m<sup>3</sup></il>","[""No.""]","","","","",""
"8429.30.00.60","2","Used or rebuilt","[""No.""]","","","","",""
"8429.40.00","1","Tamping machines and road rollers","","Free","","35%","",""
"","2","New:","","","","","",""
"8429.40.00.20","3","Vibratory","[""No.""]","","","","",""
"8429.40.00.40","3","Other","[""No.""]","","","","",""
"8429.40.00.60","2","Used or rebuilt","[""No.""]","","","","",""
"","1","Mechanical shovels, excavators and shovel loaders:","","","","","",""
"8429.51","2","Front-end shovel loaders:","","","","","",""
"8429.51.10","3","Wheel-type","","Free","","35%","",""
"","4","New:","","","","","",""
"","5","Integral tractor shovel loaders, rear engine mounted:","","","","","",""
"8429.51.10.05","6","2 wheel drive","[""No.""]","","","","",""
"","6","4 wheel drive with a bucket capacity of:","","","","","",""
"8429.51.10.15","7","Under <il>1.5 m<sup>3</sup></il>","[""No.""]","","","","",""
"8429.51.10.25","7","At least <il>1.5 m<sup>3</sup></il> but under <il>2.2 m<sup>3</sup></il>","[""No.""]","","","","",""
"8429.51.10.30","7","At least <il>2.2 m<sup>3</sup></il> but under <il>2.9 m<sup>3</sup></il>","[""No.""]","","","","",""
"8429.51.10.35","7","At least <il>2.9 m<sup>3</sup></il> but under <il>3.8 m<sup>3</sup></il>","[""No.""]","","","","",""
"8429.51.10.40","7","At least <il>3.8 m<sup>3</sup></il> but under <il>5.2 m<sup>3</sup></il>","[""No.""]","","","","",""
"8429.51.10.45","7","At least <il>5.2 m<sup>3</sup></il> but under <il>7.6 m<sup>3</sup></il>","[""No.""]","","","","",""
"8429.51.10.50","7","At least <il>7.6 m<sup>3</sup></il> but under <il>11.4 m<sup>3</sup></il>","[""No.""]","","","","",""
"8429.51.10.55","7","<il>11.4 m<sup>3</sup></il> and over","[""No.""]","","","","",""
"8429.51.10.60","5","Other","[""No.""]","","","","",""
"8429.51.10.65","4","Used or rebuilt","[""No.""]","","","","",""
"8429.51.50","3","Other","","Free","","35%","",""
"","4","New:","","","","","",""
"8429.51.50.10","5","Less than <il>44.7 kW</il>","[""No.""]","","","","",""
"8429.51.50.20","5","At least <il>44.7 kW</il> but under <il>67.1 kW</il>","[""No.""]","","","","",""
"8429.51.50.30","5","At least <il>67.1 kW</il> but under <il>93.2 kW</il>","[""No.""]","","","","",""
"8429.51.50.40","5","At least <il>93.2 kW</il> but under <il>119.3 kW</il>","[""No.""]","","","","",""
"8429.51.50.50","5","<il>119.3 kW</il> and over","[""No.""]","","","","",""
"8429.51.50.60","4","Used or rebuilt","[""No.""]","","","","",""
"8429.52","2","Machinery with a 360˚ revolving superstructure:","","","","","",""
"8429.52.10","3","Backhoes, shovels, clamshells and draglines","","Free","","35%","",""
"","4","New:","","","","","",""
"","5","Crawler mounted:","","","","","",""
"8429.52.10.10","6","Hydraulic","[""No.""]","","","","",""
"8429.52.10.20","6","Other","[""No.""]","","","","",""
"","5","Other:","","","","","",""
"8429.52.10.30","6","Hydraulic","[""No.""]","","","","",""
"8429.52.10.40","6","Other","[""No.""]","","","","",""
"8429.52.10.50","4","Used or rebuilt","[""No.""]","","","","",""
"8429.52.50","3","Other","","Free","","35%","",""
"8429.52.50.10","4","New","[""No.""]","","","","",""
"8429.52.50.90","4","Used or rebuilt","[""No.""]","","","","",""
"8429.59","2","Other:","","","","","",""
"8429.59.10","3","Backhoes, shovels, clamshells and draglines","","Free","","35%","",""
"","4","New:","","","","","",""
"8429.59.10.30","5","Backhoes","[""No.""]","","","","",""
"8429.59.10.60","5","Other","[""No.""]","","","","",""
"8429.59.10.90","4","Used or rebuilt","[""No.""]","","","","",""
"8429.59.50","3","Other","","Free","","35%","",""
"","4","New:","","","","","",""
"","5","Ditchers and trenchers:","","","","","",""
"8429.59.50.20","6","Ladder type","[""No.""]","","","","",""
"8429.59.50.40","6","Other","[""No.""]","","","","",""
"8429.59.50.60","5","Other","[""No.""]","","","","",""
"8429.59.50.80","4","Used or rebuilt","[""No.""]","","","","",""
"8430","0","Other moving, grading, leveling, scraping, excavating, tamping, compacting, extracting or boring machinery, for earth, minerals or ores; pile-drivers and pile-extractors; snowplows and snowblowers:","","","","","",""
"8430.10.00.00","1","Pile-drivers and pile-extractors","[""No.""]","Free","","35%","",""
"8430.20.00","1","Snowplows and snowblowers","","Free","","35%","",""
"","2","Snowblowers:","","","","","",""
"8430.20.00.30","3","Attachment type","[""No.""]","","","","",""
"8430.20.00.60","3","Other","[""No.""]","","","","",""
"8430.20.00.90","2","Other","[""No.""]","","","","",""
"","1","Coal or rock cutters and tunneling machinery:","","","","","",""
"8430.31.00","2","Self-propelled","","Free","","35%","",""
"8430.31.00.40","3","Rock breaking machines","[""No.""]","","","","",""
"8430.31.00.80","3","Other","[""No.""]","","","","",""
"8430.39.00","2","Other","","Free","","35%","",""
"8430.39.00.40","3","Rock breaking machines","[""No.""]","","","","",""
"8430.39.00.80","3","Other","[""No.""]","","","","",""
"","1","Other boring or sinking machinery:","","","","","",""
"8430.41.00.00","2","Self-propelled","[""No.""]","Free","","35%","",""
"8430.49","2","Other:","","","","","",""
"8430.49.40.00","3","Offshore oil and natural gas drilling and production platforms","[""kg""]","Free","","45%","",""
"8430.49.80","3","Other","","Free","","35%","",""
"","4","For oil well and gas field drilling:","","","","","",""
"8430.49.80.10","5","Rotary","[""No.""]","","","","",""
"8430.49.80.20","5","Other","[""No.""]","","","","",""
"","4","For water well drilling:","","","","","",""
"8430.49.80.30","5","Rotary","[""No.""]","","","","",""
"8430.49.80.40","5","Other","[""No.""]","","","","",""
"8430.49.80.50","4","Other","[""No.""]","","","","",""
"8430.50","1","Other machinery, self-propelled:","","","","","",""
"8430.50.10.00","2","Peat excavators","[""No.""]","Free","","35%","",""
"8430.50.50.00","2","Other","[""No.""]","Free","","35%","",""
"","1","Other machinery, not self-propelled:","","","","","",""
"8430.61.00.00","2","Tamping or compacting machinery","[""No.""]","Free","","35%","",""
"8430.69.01.00","2","Other","[""No.""]","Free","","35%","",""
"8431","0","Parts suitable for use solely or principally with the machinery of headings 8425 to 8430:","","","","","",""
"8431.10.00","1","Of machinery of heading 8425","","Free","","35%","",""
"8431.10.00.10","2","Of machinery of subheading 8425.11 or 8425.19","[""No.""]","","","","",""
"8431.10.00.90","2","Other","[""No.""]","","","","",""
"8431.20.00.00","1","Of machinery of heading 8427","[""No.""]","Free","","35%","",""
"","1","Of machinery of heading 8428:","","","","","",""
"8431.31.00","2","Of passenger or freight elevators other than continuous action, skip hoists or escalators","","Free","","35%","",""
"8431.31.00.20","3","Of skip hoists","[""No.""]","","","","",""
"8431.31.00.40","3","Of escalators","[""No.""]","","","","",""
"8431.31.00.60","3","Other","[""No.""]","","","","",""
"8431.39.00","2","Other","","Free","","35%","",""
"8431.39.00.10","3","Of elevators and conveyors","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8431.39.00.50","4","Of oil and gas field machinery","[""No.""]","","","","",""
"8431.39.00.70","4","Of the woodland log handling equipment of statistical reporting number 8428.90.0310","[""No.""]","","","","",""
"8431.39.00.80","4","Other","[""No.""]","","","","",""
"","1","Of machinery of heading 8426, 8429 or 8430:","","","","","",""
"8431.41.00","2","Buckets, shovels, grabs and grips","","Free","","35%","",""
"8431.41.00.20","3","Shovel attachments","[""No.""]","","","","",""
"8431.41.00.40","3","Clamshell (grappler) attachments","[""No.""]","","","","",""
"8431.41.00.60","3","Dragline buckets","[""No.""]","","","","",""
"8431.41.00.80","3","Other","[""No.""]","","","","",""
"8431.42.00.00","2","Bulldozer or angledozer blades","[""No.""]","Free","","35%","",""
"8431.43","2","Parts for boring or sinking machinery of subheading 8430.41 or 8430.49:","","","","","",""
"8431.43.40.00","3","Of offshore oil and natural gas drilling and production platforms","[""No.""]","Free","","45%","",""
"8431.43.80","3","Other","","Free","","35%","",""
"","4","Of oil and gas field machinery:","","","","","",""
"8431.43.80.20","5","Tool joints, whether or not forged","[""No.""]","","","","",""
"8431.43.80.40","5","Drill pipe fitted with tool joints","[""No.""]","","","","",""
"8431.43.80.60","5","Other","[""No.""]","","","","",""
"8431.43.80.90","4","Of other boring or sinking machinery","[""No.""]","","","","",""
"8431.49","2","Other:","","","","","",""
"8431.49.10","3","Of machinery of heading 8426","","Free","","35%","",""
"8431.49.10.10","4","Of machinery of subheadings 8426.11, 8426.19 and 8426.30","[""No.""]","","","","",""
"8431.49.10.60","4","Of mobile lifting frames, straddle carriers and works trucks fitted with a crane","[""No.""]","","","","",""
"8431.49.10.90","4","Other","[""No.""]","","","","",""
"8431.49.90","3","Other","","Free","","35%","",""
"","4","Attachments for mounting on machinery:","","","","","",""
"8431.49.90.05","5","Backhoe attachments","[""No.""]","","","","",""
"8431.49.90.10","5","Front-end loader attachments","[""No.""]","","","","",""
"8431.49.90.15","5","Rippers and rooters","[""No.""]","","","","",""
"8431.49.90.20","5","Other","[""No.""]","","","","",""
"","4","Other:","","","","","",""
"","5","Parts of coal or rock cutters and tunneling machinery:","","","","","",""
"8431.49.90.25","6","Cast axle housings","[""No.""]","","","","",""
"8431.49.90.30","6","Other","[""No.""]","","","","",""
"","5","Parts of backhoes, shovels, clamshells and draglines:","","","","","",""
"8431.49.90.35","6","Cast axle housings","[""No.""]","","","","",""
"","6","Other:","","","","","",""
"8431.49.90.36","7","Road wheels","[""No.""]","","","","",""
"8431.49.90.38","7","Wheel and tire assemblies","[""No.""]","","","","",""
"8431.49.90.44","7","Other","[""No.""]","","","","",""
"","5","Other:","","","","","",""
"8431.49.90.45","6","Scraper bowls for scrapers of subheadings 8429.30 and 8430.69.01","[""No.""]","","","","",""
"8431.49.90.50","6","Track links","[""No.""]","","","","",""
"8431.49.90.55","6","Cast axle housings","[""No.""]","","","","",""
"","6","Other:","","","","","",""
"8431.49.90.81","7","Steel forgings","[""kg""]","","","","",""
"","7","Other:","","","","","",""
"8431.49.90.84","8","Road wheels","[""No.""]","","","","",""
"8431.49.90.90","8","Wheel and tire assemblies","[""No.""]","","","","",""
"8431.49.90.95","8","Other","[""No.""]","","","","",""
"8432","0","Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports ground rollers; parts thereof:","","","","","",""
"8432.10.00","1","Plows","","Free","","Free","",""
"8432.10.00.20","2","Moldboard plows except listers","[""No.""]","","","","",""
"8432.10.00.40","2","Disc plows","[""No.""]","","","","",""
"8432.10.00.60","2","Other","[""No.""]","","","","",""
"","1","Harrows, scarifiers, cultivators, weeders and hoes:","","","","","",""
"8432.21.00.00","2","Disc harrows","[""No.""]","Free","","Free","",""
"8432.29.00","2","Other","","Free","","Free","",""
"","3","Cultivators, weeders and hoes:","","","","","",""
"8432.29.00.40","4","Cultivators, tractor drawn or for tractor mounting","[""No.""]","","","","",""
"8432.29.00.60","4","Walk behind rotary tillers","[""No.""]","","","","",""
"8432.29.00.80","4","Other","[""No.""]","","","","",""
"8432.29.00.90","3","Other","[""No.""]","","","","",""
"","1","Seeders, planters and transplanters","","","","","",""
"8432.31.00","2","No-till direct seeders, planters and transplanters","","Free","","Free","",""
"8432.31.00.10","3","Planters and transplanters","[""No.""]","","","","",""
"8432.31.00.90","3","Seeders","[""No.""]","","","","",""
"8432.39.00","2","Other","","Free","","Free","",""
"8432.39.00.10","3","Planters and transplanters","[""No.""]","","","","",""
"8432.39.00.90","3","Seeders","[""No.""]","","","","",""
"","1","Manure spreaders and fertilizer distributors:","","","","","",""
