HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"4014.90.50.00","2","Other","[""No.""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"4015","0","Articles of apparel and clothing accessories (including gloves, mittens and mitts), for all purposes, of vulcanized rubber other than hard rubber:","","","","","",""
"","1","Gloves, mittens and mitts:","","","","","",""
"4015.12","2","Of a kind used for medical, surgical, dental or veterinary purposes:","","","","","",""
"4015.12.10","3","Of a kind used for medical or surgical purposes","","Free","","25%","",""
"4015.12.10.10","4","Medical gloves, mittens and mitts","[""doz. prs.""]","","","","",""
"4015.12.10.20","4","Surgical gloves, mittens and mitts","[""doz. prs.""]","","","","",""
"4015.12.90.00","3","Other","[""doz. prs.""]","14%","Free  (A+, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM,P, PA, PE, S, SG)","75%","",""
"4015.19","2","Other:","","","","","",""
"4015.19.11","3","Seamless","","3%","Free 
(A, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM, P,PA, PE, S, SG)","25%","",""
"4015.19.11.10","4","Disposable","[""doz. prs.""]","","","","",""
"4015.19.11.50","4","Other","[""doz. prs.""]","","","","",""
"4015.19.51.00","3","Other","[""doz. prs.""]","14%","Free(A+, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM,P, PA, PE, S, SG)","75%","",""
"4015.90.00","1","Other","","4%","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR, MA,OM,P, PA,PE,S,SG)","25%","",""
"4015.90.00.10","2","Aprons","[""doz.""]","","","","",""
"4015.90.00.50","2","Other","[""doz.""]","","","","",""
"4016","0","Other articles of vulcanized rubber other than hard rubber:","","","","","",""
"4016.10.00.00","1","Of cellular rubber","[""kg""]","Free","","25%","",""
"","1","Other:","","","","","",""
"4016.91.00.00","2","Floor coverings and mats","[""kg""]","2.7%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"4016.92.00.00","2","Erasers","[""kg""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"4016.93","2","Gaskets, washers and other seals:","","","","","",""
"4016.93.10","3","Of a kind used in the automotive goods of chapter 87","","2.5%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"4016.93.10.10","4","O-Rings","[""kg""]","","","","",""
"4016.93.10.20","4","Oil seals","[""No."",""kg""]","","","","",""
"4016.93.10.50","4","Other","[""kg""]","","","","",""
"4016.93.50","3","Other","","2.5%","Free (A*,AU,BH,C,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"4016.93.50.10","4","O-Rings","[""kg""]","","","","",""
"4016.93.50.20","4","Oil seals","[""No."",""kg""]","","","","",""
"4016.93.50.50","4","Other","[""kg""]","","","","",""
"4016.94.00.00","2","Boat or dock fenders, whether or not inflatable","[""kg""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"4016.95.00.00","2","Other inflatable articles","[""kg""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"4016.99","2","Other:","","","","","",""
"4016.99.03.00","3","Containers, with or without their closures, of a kind used for the packing, transporting or marketing of merchandise","[""kg""]","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"4016.99.05.00","3","Household articles not elsewhere specified or included","[""kg""]","3.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"4016.99.10.00","3","Handles and knobs","[""kg""]","3.3%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","57.5%","",""
"4016.99.15.00","3","Caps, lids, seals, stoppers and other closures","[""kg""]","2.7%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"4016.99.20.00","3","Toys for pets","[""kg""]","4.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"","3","Other:","","","","","",""
"","4","Of natural rubber:","","","","","",""
"4016.99.30.00","5","Vibration control goods of a kind used in the vehicles of headings 8701 through 8705","[""kg""]","Free","","35%","",""
"4016.99.35","5","Other","","Free","","35%","",""
"4016.99.35.10","6","Rubber bands","[""kg""]","","","","",""
"4016.99.35.50","6","Other","[""kg""]","","","","",""
"","4","Other:","","","","","",""
"4016.99.55.00","5","Vibration control goods of a kind used in the vehicles of headings 8701 through 8705","[""kg""]","2.5%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"4016.99.60","5","Other","","2.5%","Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"4016.99.60.10","6","Mechanical articles for motor vehicles","[""kg""]","","","","",""
"4016.99.60.50","6","Other","[""kg""]","","","","",""
"4017.00.00.00","0","Hard rubber (for example, ebonite) in all forms, including waste and scrap; articles of hard rubber","[""kg""]","2.7%","Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
