HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"","3","Of base metal:","","","","","",""
"9405.41.40.00","4","Of brass","[""No.""]","4.7%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"9405.41.60.00","4","Other","[""No.""]","6%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"","3","Other:","","","","","",""
"9405.41.82.00","4","Light-emitting diode (LED) backlights modules, the foregoing which are lighting sources that consist of one or more LEDs and one or more connectors and are mounted on a printed circuit or other similar substrate, and other passive components, whether or not combined with optical components or protective diodes, and used as backlights illumination for liquid crystal displays(LCDs)","[""No.""]","Free","","35%","",""
"9405.41.84","4","Other","","3.9%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"9405.41.84.10","5","Other lighting sets","[""No.""]","","","","",""
"9405.41.84.40","5","Other","[""No.""]","","","","",""
"9405.42","2","Other, designed for use solely with light-emitting diode (LED) light sources:","","","","","",""
"","3","Of base metal:","","","","","",""
"9405.42.40.00","4","Of brass","[""No.""]","4.7%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"9405.42.60.00","4","Other","[""No.""]","6%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"","3","Other:","","","","","",""
"9405.42.82.00","4","Light-emitting diode (LED) backlights modules, the foregoing which are lighting sources that consist of one or more LEDs and one or more connectors and are mounted on a printed circuit or other similar substrate, and other passive components, whether or not combined with optical components or protective diodes, and used as backlights illumination for liquid crystal displays(LCDs)","[""No.""]","Free","","35%","",""
"9405.42.84","4","Other","","3.9%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"9405.42.84.10","5","Other lighting sets","[""No.""]","","","","",""
"9405.42.84.40","5","Other","[""No.""]","","","","",""
"9405.49.00.00","2","Other","[""No.""]","3.9%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"9405.50","1","Non-electrical luminaires and lighting fittings:","","","","","",""
"9405.50.20.00","2","Incandescent luminaires designed to be operated by  propane or other gas, or by compressed air and  kerosene or gasoline","[""No.""]","2.9%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"","2","Other:","","","","","",""
"9405.50.30.00","3","Of brass","[""No.""]","5.7%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"9405.50.40.00","3","Other","[""No.""]","6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"","1","Illuminated signs, illuminated name-plates and the like:","","","","","",""
"9405.61","2","Designed for use solely with light-emitting diode (LED) light sources:","","","","","",""
"","3","Of base metal:","","","","","",""
"9405.61.20.00","4","Of brass","[""No.""]","5.7%","Free (A,AU,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"9405.61.40.00","4","Other","[""No.""]","6%","Free (A,AU,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"9405.61.60.00","3","Other","[""No.""]","5.3%","Free (A,AU,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"9405.69","2","Other:","","","","","",""
"","3","Of base metal:","","","","","",""
"9405.69.20.00","4","Of brass","[""No.""]","5.7%","Free (A,AU,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"9405.69.40.00","4","Other","[""No.""]","6%","Free (A,AU,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"9405.69.60.00","3","Other","[""No.""]","5.3%","Free (A,AU,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"","1","Parts:","","","","","",""
"9405.91","2","Of glass:","","","","","",""
"","3","Globes and shades:","","","","","",""
"9405.91.10.00","4","Of lead crystal","[""No.""]","12%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","70%","",""
"9405.91.30.00","4","Other","[""No.""]","12%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","70%","",""
"9405.91.40.00","3","Chimneys","[""doz.""]","7.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","60%","",""
"9405.91.60","3","Other","","4.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","60%","",""
"9405.91.60.40","4","Prisms and other glass articles of a kind used in chandeliers and wall brackets, and articles thereof","[""kg""]","","","","",""
"9405.91.60.80","4","Other","[""kg""]","","","","",""
"9405.92.00.00","2","Of plastics","[""kg""]","3.7%","Free (A*,AU,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"9405.99","2","Other:","","","","","",""
"9405.99.20.00","3","Of brass","[""kg""]","3.9%","Free (A,AU,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"9405.99.40","3","Other","","6%","Free (A,AU,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"9405.99.40.10","4","Lampposts and bases for lampposts, of cast iron","[""No.""]","","","","",""
"9405.99.40.20","4","Lampposts and bases for lampposts, of aluminum","[""No.""]","","","","",""
"9405.99.40.90","4","Other","[""kg""]","","","","",""
"9406","0","Prefabricated buildings:","","","","","",""
"9406.10.00.00","1","Of wood","[""No."",""kg""]","2.6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","33 1/3%","",""
"9406.20.00.00","1","Modular building units, of steel","[""No."",""m<sup>2<\/sup>""]","2.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"9406.90.01","1","Other","","2.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"","2","Of metal:","","","","","",""
"","3","Greenhouses:","","","","","",""
"9406.90.01.10","4","Commercial","[""No."",""m<sup>2<\/sup>""]","","","","",""
"9406.90.01.20","4","Other","[""No."",""m<sup>2<\/sup>""]","","","","",""
"9406.90.01.30","3","Other","[""No."",""m<sup>2<\/sup>""]","","","","",""
"","2","Other:","","","","","",""
"9406.90.01.50","3","Animal sheds of plastic","[""No."",""kg""]","","","","",""
"9406.90.01.90","3","Other","[""No.""]","","","","",""
