HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"3918.10.10.20","4","Vinyl tile consisting of a rigid solid polymer core","[""m<sup>2<\/sup>""]","","","","",""
"3918.10.10.30","4","Vinyl tile consisting of a rigid expanded polymer core of a kind described in statistical note 2 to this chapter","[""m<sup>2<\/sup>""]","","","","",""
"3918.10.10.40","4","Other","[""m<sup>2<\/sup>""]","","","","",""
"3918.10.20.00","3","Other","[""m<sup>2<\/sup>""]","5.3%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"","2","Wall or ceiling coverings:","","","","","",""
"","3","With a backing of textile fibers:","","","","","",""
"","4","With a backing of man-made fibers:","","","","","",""
"3918.10.31","5","Over 70 percent by weight of plastics","","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3918.10.31.10","6","Woven","[""m<sup>2<\/sup>""]","","","","",""
"3918.10.31.50","6","Other","[""m<sup>2<\/sup>""]","","","","",""
"3918.10.32","5","Other","","6.5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","84.5%","",""
"3918.10.32.10","6","Woven","[""m<sup>2<\/sup>""]","","","","",""
"3918.10.32.50","6","Other","[""m<sup>2<\/sup>""]","","","","",""
"3918.10.40","4","Other","","5.3%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"3918.10.40.10","5","Woven","[""m<sup>2<\/sup>""]","","","","",""
"3918.10.40.50","5","Other","[""m<sup>2<\/sup>""]","","","","",""
"3918.10.50.00","3","Other","[""m<sup>2<\/sup>""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3918.90","1","Of other plastics:","","","","","",""
"3918.90.10.00","2","Floor coverings","[""m<sup>2<\/sup>""]","5.3%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"","2","Wall or ceiling coverings:","","","","","",""
"","3","With a backing of textile fibers:","","","","","",""
"3918.90.20.00","4","With a backing of man-made fibers","[""m<sup>2<\/sup>""]","6.5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","84.5%","",""
"3918.90.30.00","4","Other","[""m<sup>2<\/sup>""]","5.3%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"3918.90.50.00","3","Other","[""m<sup>2<\/sup>""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3919","0","Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of plastics, whether or not in rolls:","","","","","",""
"3919.10","1","In rolls of a width not exceeding 20 cm:","","","","","",""
"3919.10.10","2","Having a light-reflecting surface produced in whole or in part by glass grains (ballotini)","","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"3919.10.10.10","3","Pavement marking tape","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"3919.10.10.50","3","Other","[""kg""]","","","","",""
"3919.10.20","2","Other","","5.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"3919.10.20.10","3","Filament reinforced tape","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"3919.10.20.20","3","Electrical tape","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"","3","Other:","","","","","",""
"","4","Transparent tape, not exceeding 55 m in length:","","","","","",""
"3919.10.20.30","5","Not exceeding 5 cm in width","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"3919.10.20.40","5","Other","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"3919.10.20.55","4","Other","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"3919.90","1","Other:","","","","","",""
"3919.90.10.00","2","Having a light-reflecting surface produced in whole or in part by glass grains (ballotini)","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"3919.90.50","2","Other","","5.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"3919.90.50.10","3","Reflectorized sheeting","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"3919.90.50.20","3","Filament reinforced tape","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"3919.90.50.30","3","Electrical tape","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"3919.90.50.40","3","Transparent tape","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"3919.90.50.60","3","Other","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"3920","0","Other plates, sheets, film, foil and strip, of plastics, noncellular and not reinforced, laminated, supported or similarly combined with other materials:","","","","","",""
"3920.10.00.00","1","Of polymers of ethylene","[""kg""]","4.2%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3920.20.00","1","Of polymers of propylene","","4.2%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3920.20.00.15","2","Strip put up in packaging for use as decorative or gift-wrapping ribbon","[""kg""]","","","","",""
"3920.20.00.20","2","Gift wrap","[""kg""]","","","","",""
"3920.20.00.55","2","Other","[""kg""]","","","","",""
"3920.30.00.00","1","Of polymers of styrene","[""kg""]","5.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","1","Of polymers of vinyl chloride:","","","","","",""
"3920.43","2","Containing by weight not less than 6 percent of plasticizers:","","","","","",""
"3920.43.10.00","3","Made in imitation of patent leather","[""m<sup>2<\/sup>"",""kg""]","3.1%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3920.43.50.00","3","Other","[""kg""]","4.2%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3920.49.00.00","2","Other","[""kg""]","5.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","1","Of acrylic polymers:","","","","","",""
"3920.51","2","Of poly(methyl methacrylate):","","","","","",""
"3920.51.10.00","3","Flexible","[""kg""]","6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3920.51.50","3","Other","","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","48.2%","",""
"3920.51.50.50","4","Sheets, not flexible, containing flame retardant","[""kg""]","","","","",""
"3920.51.50.90","4","Other","[""kg""]","","","","",""
"3920.59","2","Other:","","","","","",""
"3920.59.10.00","3","Flexible","[""kg""]","6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"","3","Other:","","","","","",""
"3920.59.40.00","4","Transparent sheeting containing 30 percent or more by weight of lead","[""kg""]","Free","","51.7%","",""
"3920.59.80.00","4","Other","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","51.7%","",""
"","1","Of polycarbonates, alkyd resins, polyallyl esters or other polyesters:","","","","","",""
"3920.61.00.00","2","Of polycarbonates","[""kg""]","5.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"3920.62.00","2","Of poly(ethylene terephthalate)","","4.2%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"","3","Metallized PET film:","","","","","",""
"3920.62.00.20","4","Gift wrap","[""kg""]","","","","",""
"3920.62.00.50","4","Other","[""kg""]","","","","",""
"3920.62.00.90","3","Other","[""kg""]","","","","",""
"3920.63","2","Of unsaturated polyesters:","","","","","",""
"3920.63.10.00","3","Flexible","[""kg""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3920.63.20.00","3","Other","[""kg""]","5.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"3920.69.00.00","2","Of other polyesters","[""kg""]","4.2%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"","1","Of cellulose or its chemical derivatives:","","","","","",""
"3920.71.00.00","2","Of regenerated cellulose","[""kg""]","6.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"3920.73.00.00","2","Of cellulose acetate","[""kg""]","2.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30.5%","",""
"3920.79","2","Of other cellulose derivatives:","","","","","",""
"3920.79.05.00","3","Of vulcanized fiber","[""kg""]","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"","3","Other:","","","","","",""
"3920.79.10.00","4","Film, strip and sheets, not over 0.076 mm in thickness","[""kg""]","6.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"3920.79.50.00","4","Other","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","28.5%","",""
"","1","Of other plastics:","","","","","",""
"3920.91.00.00","2","Of poly(vinyl butyral)","[""kg""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3920.92.00.00","2","Of polyamides","[""kg""]","4.2%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3920.93.00.00","2","Of amino-resins","[""kg""]","5.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"3920.94.00.00","2","Of phenolic resins","[""kg""]","5.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"3920.99","2","Of other plastics:","","","","","",""
"","3","Film, strip and sheets, all the foregoing which are flexible:","","","","","",""
"3920.99.10.00","4","Over 0.152 mm in thickness, and not in rolls","[""kg""]","6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3920.99.20.00","4","Other","[""kg""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3920.99.50.00","3","Other","[""kg""]","5.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"3921","0","Other plates, sheets, film, foil and strip, of plastics:","","","","","",""
"","1","Cellular:","","","","","",""
"3921.11.00.00","2","Of polymers of styrene","[""kg""]","5.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"3921.12","2","Of polymers of vinyl chloride:","","","","","",""
"","3","Combined with textile materials:","","","","","",""
"","4","Products with textile components in which man-made fibers predominate by weight over any other single textile fiber:","","","","","",""
"3921.12.11.00","5","Over 70 percent by weight of plastics","[""m<sup>2<\/sup>"",""kg""]","4.2%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3921.12.15.00","5","Other (229)","[""m<sup>2<\/sup>"",""<u>kg<\/u>""]","6.5%","Free (AU,B,BH,CL,CO,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","84.5%","",""
"3921.12.19","4","Other","","5.3%","Free (A*,AU,B,BH,CL,D,E,IL,J,JO,KR,MA,OM,P,PE,S,SG)","40%","",""
"3921.12.19.10","5","Products with textile components in which vegetable fibers predominate by weight over any other single textile fiber","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"3921.12.19.50","5","Other","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"3921.12.50.00","3","Other","[""kg""]","6.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"3921.13","2","Of polyurethanes:","","","","","",""
"","3","Combined with textile materials:","","","","","",""
"","4","Products with textile components in which man-made fibers predominate by weight over any other single textile fiber:","","","","","",""
"3921.13.11.00","5","Over 70 percent by weight of plastics","[""m<sup>2<\/sup>"",""kg""]","4.2%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3921.13.15.00","5","Other (229)","[""m<sup>2<\/sup>"",""<u>kg<\/u>""]","6.5%","Free (AU,B,BH,CL,CO,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","84.5%","",""
"3921.13.19","4","Other","","5.3%","Free (A+,AU,B,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"3921.13.19.10","5","Products with textile components in which vegetable fibers predominate by weight over any other single textile fiber","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"3921.13.19.50","5","Other","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"3921.13.50.00","3","Other","[""kg""]","4.2%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3921.14.00.00","2","Of regenerated cellulose","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","60%","",""
"3921.19.00","2","Of other plastics","","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"3921.19.00.10","3","Microporous sheets of polyethylene or polypropylene film","[""kg""]","","","","",""
"3921.19.00.90","3","Other","[""kg""]","","","","",""
"3921.90","1","Other:","","","","","",""
"","2","Combined with textile materials and weighing not more than 1.492 kg/m<sup>2</sup>:","","","","","",""
"","3","Products with textile components in which man-made fibers predominate by weight over any other single textile fiber:","","","","","",""
"3921.90.11.00","4","Over 70 percent by weight of plastics","[""m<sup>2<\/sup>"",""kg""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3921.90.15.00","4","Other (229)","[""m<sup>2<\/sup>"",""<u>kg<\/u>""]","6.5%","Free (AU,B,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","84.5%","",""
"3921.90.19","3","Other","","5.3%","Free (A+,AU,B,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"3921.90.19.10","4","Products with textile components in which vegetable fibers predominate by weight over any other single textile fiber","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"3921.90.19.50","4","Other","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"","2","Combined with textile materials and weighing more than <il>1.492 kg/m<sup>2</sup>:</il>","","","","","",""
"3921.90.21.00","3","Products with textile components in which cotton predominates by weight over any other single textile fiber","[""m<sup>2<\/sup>"",""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"3921.90.25","3","Products with textile components in which man-made fibers predominate by weight over any other single textile fiber","","6.5%","Free (AU,BH,CL,E*,IL,J*,JO,KR,MA,OM,P,PE,S,SG)","83.5%","",""
"3921.90.25.10","4","Over 70 percent by weight of plastics","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"3921.90.25.50","4","Other (229)","[""m<sup>2<\/sup>"",""<u>kg<\/u>""]","","","","",""
"3921.90.29.00","3","Other","[""kg""]","4.4%","Free (A+,AU,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"","2","Other:","","","","","",""
"3921.90.40","3","Flexible","","4.2%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3921.90.40.10","4","Reinforced with paper","[""kg""]","","","","",""
"3921.90.40.90","4","Other","[""kg""]","","","","",""
"3921.90.50","3","Other","","4.8%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","42.5%","",""
"3921.90.50.10","4","High pressure paper reinforced decorative laminates","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"3921.90.50.50","4","Other","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"3922","0","Baths, shower baths, sinks, washbasins, bidets, lavatory pans, seats and covers, flushing cisterns and similar sanitary ware, of plastics:","","","","","",""
"3922.10.00.00","1","Baths, shower baths, sinks and washbasins","[""No. and kg""]","6.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","56%","",""
"3922.20.00.00","1","Lavatory seats and covers","[""No.""]","6.3%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","56%","",""
"3922.90.00.00","1","Other","[""No. and kg""]","6.3%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","56%","",""
"3923","0","Articles for the conveyance or packing of goods, of plastics; stoppers, lids, caps and other closures, of plastics:","","","","","",""
"3923.10","1","Boxes, cases, crates and similar articles:","","","","","",""
"3923.10.20.00","2","Specially shaped or fitted for the conveyance or packing of semiconductor wafers, masks or reticles of subheadings 3923.10 or 8486.90","[""kg""]","Free","","80%","",""
"3923.10.90.00","2","Other","[""kg""]","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"","1","Sacks and bags (including cones):","","","","","",""
"3923.21.00","2","Of polymers of ethylene","","3%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"","3","Reclosable, with integral extruded closure:","","","","","",""
"3923.21.00.11","4","With no single side exceeding 75 mm in length","[""thousands""]","","","","",""
"3923.21.00.20","4","Other, with sliders that open or close the seal","[""thousands""]","","","","",""
"3923.21.00.30","4","Other","[""thousands""]","","","","",""
"","3","Other:","","","","","",""
"3923.21.00.80","4","With no single side exceeding 75 mm in length","[""thousands""]","","","","",""
"3923.21.00.85","4","Polyethylene retail carrier bags (PRCBs) with handles (including drawstrings), with no length or width shorter than 6 inches (152.4 mm) or longer than 40 inches (1,016 mm)","[""thousands""]","","","","",""
"3923.21.00.95","4","Other","[""thousands""]","","","","",""
"3923.29.00.00","2","Of other plastics","[""kg""]","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"3923.30.00","1","Carboys, bottles, flasks and similar articles","","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"3923.30.00.10","2","Of a capacity not exceeding 50 ml","[""thousands""]","","","","",""
"3923.30.00.90","2","Other","[""kg""]","","","","",""
"3923.40.00","1","Spools, cops, bobbins and similar supports","","5.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"3923.40.00.10","2","Photographic film reels and reel cans","[""kg""]","","","","",""
"3923.40.00.50","2","Other","[""kg""]","","","","",""
"3923.50.00.00","1","Stoppers, lids, caps and other closures","[""No. and kg""]","5.3%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"3923.90.00","1","Other","","3%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"","2","Buckets and pails, with or without lids or other closures, having a capacity of:","","","","","",""
"3923.90.00.12","3","Less than 11.36 liters (3 gallons)","[""No.""]","","","","",""
"3923.90.00.14","3","11.36 liters (3 gallons) or more, but not more than 22.71 liters (6 gallons)","[""No.""]","","","","",""
"3923.90.00.16","3","22.71 liters (6 gallons) or more","[""No.""]","","","","",""
"3923.90.00.80","2","Other","[""No. and kg""]","","","","",""
"3924","0","Tableware, kitchenware, other household articles and hygienic or toilet articles, of plastics:","","","","","",""
"3924.10","1","Tableware and kitchenware:","","","","","",""
"3924.10.10.00","2","Salt, pepper, mustard and ketchup dispensers and similar dispensers","[""No. and kg""]","3.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"3924.10.20.00","2","Plates, cups, saucers, soup bowls, cereal bowls, sugar bowls, creamers, gravy boats, serving dishes and platters","[""kg""]","6.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","84.5%","",""
"3924.10.30.00","2","Trays","[""No.""]","5.3%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"3924.10.40.00","2","Other","[""No. and kg""]","3.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"3924.90","1","Other:","","","","","",""
"3924.90.05.00","2","Nursing nipples and finger cots","[""gross""]","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3924.90.10","2","Curtains and drapes, including panels and valances; napkins, table covers, mats, scarves, runners, doilies, centerpieces, antimacassars and furniture slipcovers; and like furnishings","","3.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3924.90.10.10","3","Curtains and drapes","[""kg""]","","","","",""
"3924.90.10.50","3","Other","[""No. and kg""]","","","","",""
"3924.90.20.00","2","Picture frames","[""No. and kg""]","3.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"3924.90.56","2","Other","","3.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"3924.90.56.10","3","Gates for confining children or pets","[""No.""]","","","","",""
"3924.90.56.50","3","Other","[""No. and kg""]","","","","",""
"3925","0","Builders' ware of plastics, not elsewhere specified or included:","","","","","",""
"3925.10.00.00","1","Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 liters","[""No. and kg""]","6.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","56%","",""
"3925.20.00","1","Doors, windows and their frames and thresholds for doors","","5.3%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"3925.20.00.10","2","Doors and door frames","[""No."",""kg""]","","","","",""
"3925.20.00.20","2","Windows and window frames","[""No."",""kg""]","","","","",""
"3925.20.00.91","2","Other","[""No. and kg""]","","","","",""
"3925.30","1","Shutters, blinds (including venetian blinds) and similar articles and parts thereof:","","","","","",""
"3925.30.10.00","2","Blinds (including venetian blinds)","[""No.""]","3.3%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3925.30.50.00","2","Other","[""No. and kg""]","5.3%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"3925.90.00.00","1","Other","[""No. and kg""]","5.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"3926","0","Other articles of plastics and articles of other materials of headings 3901 to 3914:","","","","","",""
"3926.10.00.00","1","Office or school supplies","[""kg""]","5.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"3926.20","1","Articles of apparel and clothing accessories (including gloves, mittens and mitts):","","","","","",""
"","2","Gloves, mittens and mitts:","","","","","",""
"3926.20.10","3","Seamless","","Free","","25%","",""
"3926.20.10.10","4","Surgical and medical","[""doz. prs.""]","","","","",""
"","4","Other:","","","","","",""
"3926.20.10.20","5","Disposable","[""doz. prs.""]","","","","",""
"3926.20.10.50","5","Other","[""doz. prs.""]","","","","",""
"","3","Other:","","","","","",""
"","4","Specially designed for use in sports:","","","","","",""
"3926.20.20.00","5","Baseball and softball gloves and mitts","[""No.""]","Free","","30%","",""
"3926.20.30.00","5","Other","[""No.""]","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"3926.20.40","4","Other","","6.5%","Free (A+,AU,BH,CL,CO,D,E,IL, JO,KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"3926.20.40.10","5","Disposable","[""doz. prs.""]","","","","",""
"3926.20.40.50","5","Other","[""doz. prs.""]","","","","",""
"","2","Other:","","","","","",""
"3926.20.60.00","3","Plastic rainwear, including jackets, coats, ponchos, parkas and slickers, featuring an outer shell of polyvinyl chloride plastic with or without attached hoods, valued not over $10 per unit","[""doz.""]","Free","","25%","",""
"3926.20.90","3","Other","","5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3926.20.90.10","4","Aprons","[""doz.""]","","","","",""
"3926.20.90.50","4","Other","[""doz.""]","","","","",""
"3926.30","1","Fittings for furniture, coachwork or the like:","","","","","",""
"3926.30.10.00","2","Handles and knobs","[""kg""]","6.5%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG) 3.25% (JP)","57.5%","",""
"3926.30.50.00","2","Other","[""kg""]","5.3%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG) 2.65% (JP)","80%","",""
"3926.40.00","1","Statuettes and other ornamental articles","","5.3%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"3926.40.00.10","2","Bows and similar products for decorative purposes including gift-packaging and the like","[""No.""]","","","","",""
"3926.40.00.90","2","Other","[""No.""]","","","","",""
"3926.90","1","Other:","","","","","",""
"3926.90.10.00","2","Buckets and pails","[""No.""]","3.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"3926.90.16.00","2","Pacifiers","[""gross""]","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3926.90.21.00","2","Ice bags; douche bags, enema bags, hot water bottles, and fittings therefor; invalid and similar nursing cushions; dress shields; pessaries; prophylactics; bulbs for syringes; syringes (other than hypodermic syringes) and fittings therefor, not in part of glass or metal","[""No.""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3926.90.25.00","2","Handles and knobs, not elsewhere specified or included, of plastics","[""kg""]","6.5%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","57.5%","",""
"3926.90.30.00","2","Parts for yachts or pleasure boats of heading 8903; parts of canoes, racing shells, pneumatic craft and pleasure boats which are not of a type designed to be principally used with motors or sails","[""kg""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
