HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"8212.20.00","1","Safety razor blades, including razor blade blanks in strips","","Free","","1¢ each + 30%","",""
"8212.20.00.05","2","Single edge razor blades for shaving","[""No.""]","","","","",""
"8212.20.00.10","2","Other","[""No.""]","","","","",""
"8212.90.00.00","1","Other parts","[""No.""]","Free","","27.5%","",""
"8213.00","0","Scissors, tailors' shears and similar shears, and blades and other base metal parts thereof:","","","","","",""
"8213.00.30.00","1","Valued not over $1.75/dozen","[""No.""]","1.7¢ each + 4.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15¢ each + 45%","",""
"","1","Valued over $1.75/dozen:","","","","","",""
"8213.00.60.00","2","Pinking shears, valued over $30/dozen","[""No.""]","8¢ each + 8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20¢ each + 45%","",""
"8213.00.90.00","2","Other (including parts)","[""No.""]","3¢ each + 3%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20¢ each + 45%","",""
"8214","0","Other articles of cutlery (for example, hair clippers, butchers' or kitchen cleavers, chopping or mincing knives, paper knives); manicure or pedicure sets and instruments (including nail files); base metal parts thereof:","","","","","",""
"8214.10.00.00","1","Paper knives, letter openers, erasing knives, pencil sharpeners (nonmechanical) and blades and other parts thereof","[""No.""]","0.3¢ each + 4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","8¢ each + 45%","",""
"8214.20","1","Manicure or pedicure sets and instruments (including nail files), and parts thereof:","","","","","",""
"8214.20.30.00","2","Cuticle or cornknives, cuticle pushers, nail files, nailcleaners, nail nippers and clippers, all the foregoing used for manicure or pedicure purposes, and parts thereof","[""No.""]","4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","60%","",""
"","2","Manicure and pedicure sets, and combinations thereof:","","","","","",""
"8214.20.60.00","3","In leather containers","[""No.""]","Free","","50%","",""
"8214.20.90.00","3","Other","[""No.""]","4.1%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"8214.90","1","Other:","","","","","",""
"","2","Cleavers and the like not elsewhere specified or included:","","","","","",""
"8214.90.30.00","3","Cleavers with their handles","[""No.""]","1¢ each + 4.9%","Free (A+,AU,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","8¢ each + 45%","",""
"8214.90.60.00","3","Other","[""No.""]","0.2¢ each + 3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","8¢ each + 45%","",""
"8214.90.90.00","2","Other (including parts)","[""No.""]","1.4¢ each + 3.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20¢ each + 45%","",""
"8215","0","Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware; and base metal parts thereof:","","","","","",""
"8215.10.00.00","1","Sets of assorted articles containing at least one article plated with precious metal","[""pcs""]","The rate of duty applicable to that article in the set subject to the highest rate of duty","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","The rate of duty applicable to that article in the set subject to the highest rate of duty","",""
"8215.20.00.00","1","Other sets of assorted articles","[""pcs""]","The rate of duty applicable to that article in the set subject to the highest rate of duty","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","The rate of duty applicable to that article in the set subject to the highest rate of duty","",""
"","1","Other:","","","","","",""
"8215.91","2","Plated with precious metal:","","","","","",""
"8215.91.30.00","3","Forks","[""No.""]","Free","","2¢ each + 45%","",""
"8215.91.60.00","3","Spoons and ladles","[""No.""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"8215.91.90.00","3","Other (including parts)","[""No.""]","2.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8215.99","2","Other:","","","","","",""
"","3","Forks:","","","","","",""
"","4","With stainless steel handles:","","","","","",""
"","5","With handles containing nickel or containing over 10 percent by weight of manganese:","","","","","",""
"8215.99.01.00","6","Valued under 25¢ each, not over <il>25.9 cm</il> in overall length","[""pcs""]","0.9¢ each + 15.8%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","2¢ each + 45%","",""
"8215.99.05.00","6","Other","[""pcs""]","0.5¢ each + 8.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","2¢ each + 45%","",""
"","5","Other:","","","","","",""
"8215.99.10.00","6","Valued under 25¢ each","[""pcs""]","0.5¢ each + 6.3%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","2¢ each + 45%","",""
"8215.99.15.00","6","Other","[""pcs""]","0.4¢ each + 4.8%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","2¢ each + 45%","",""
"8215.99.20.00","4","With rubber or plastic handles","[""No.""]","0.5¢ each + 3.2%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","8¢ each + 45%","",""
"","4","Other:","","","","","",""
"8215.99.22.00","5","Without their handles","[""No.""]","Free","","8¢ each + 45%","",""
"","5","Other:","","","","","",""
"8215.99.24.00","6","Table forks (including table serving forks) and barbecue forks with wooden handles","[""No.""]","0.3¢ each + 4.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","8¢ each + 45%","",""
"8215.99.26.00","6","Other","[""No.""]","0.2¢ each + 3.1%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","8¢ each + 45%","",""
"","3","Spoons and ladles:","","","","","",""
"","4","With stainless steel handles:","","","","","",""
"8215.99.30.00","5","Spoons valued under 25¢ each","[""pcs""]","14%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8215.99.35.00","5","Other","[""pcs""]","6.8%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","40%","",""
"8215.99.40","4","With base metal (except stainless steel) or nonmetal handles","","5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8215.99.40.30","5","Tablespoons and table ladles","[""No.""]","","","","",""
"8215.99.40.60","5","Other","[""No.""]","","","","",""
"8215.99.45.00","4","Other","[""No.""]","Free","","65%","",""
"8215.99.50.00","3","Other (including parts)","[""No.""]","5.3%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
