HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"3206.49.60.10","4","Pigments and preparations based on cadmium compounds","[""kg""]","","","","",""
"3206.49.60.50","4","Other","[""kg""]","","","","",""
"3206.50.00.00","1","Inorganic products of a kind used as luminophores","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D,E,IL, JO,KR,MA,OM,P, PA,PE,S,SG)","45.5%","",""
"3207","0","Prepared pigments, prepared opacifiers and prepared colors, vitrifiable enamels and glazes, engobes (slips), liquid lustres and similar preparations, of a kind used in the ceramic, enamelling or glass industry; glass frit and other glass, in the form of powder, granules or flakes:","","","","","",""
"3207.10.00.00","1","Prepared pigments, prepared opacifiers, prepared colors and similar preparations","[""kg""]","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3207.20.00.00","1","Vitrifiable enamels and glazes, engobes (slips) and similar preparations","[""kg""]","4.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"3207.30.00.00","1","Liquid lustres and similar preparations","[""kg""]","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3207.40","1","Glass frit and other glass, in the form of powder, granules or flakes:","","","","","",""
"3207.40.10.00","2","Ground or pulverized","[""kg""]","6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"3207.40.50.00","2","Other","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P, PA,PE,S,SG)","40%","",""
"3208","0","Paints and varnishes (including enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a nonaqueous medium; solutions as defined in note 4 to this chapter:","","","","","",""
"3208.10.00.00","1","Based on polyesters","[""liters"",""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg +46%","",""
"3208.20.00.00","1","Based on acrylic or vinyl polymers","[""liters"",""kg""]","3.6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3208.90.00.00","1","Other","[""liters"",""kg""]","3.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3209","0","Paints and varnishes (including enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in an aqueous medium:","","","","","",""
"3209.10.00.00","1","Based on acrylic or vinyl polymers","[""liters"",""kg""]","5.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3209.90.00.00","1","Other","[""liters"",""kg""]","5.9%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 46%","",""
"3210.00.00.00","0","Other paints and varnishes (including enamels, lacquers and distempers); prepared water pigments of a kind used for finishing leather","[""liters"",""kg""]","1.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3211.00.00.00","0","Prepared driers","[""kg""]","3.7%","Free (A+,AU,BH,CL,CO,D,E,IL, JO,KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"3212","0","Pigments (including metallic powders and flakes) dispersed in nonaqueous media, in liquid or paste form, of a kind used in the manufacture of paints (including enamels); stamping foils; dyes and other coloring matter put up in forms or packings for retail sale:","","","","","",""
"3212.10.00.00","1","Stamping foils","[""m<sup>2<\/sup>""]","4.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"3212.90.00","1","Other","","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3212.90.00.10","2","Metallic aluminum pigments","[""kg""]","","","","",""
"3212.90.00.50","2","Other","[""kg""]","","","","",""
"3213","0","Artists', students' or signboard painters' colors, modifying tints, amusement colors and the like, in tablets, tubes, jars, bottles, pans or in similar forms or packings:","","","","","",""
"3213.10.00.00","1","Colors in sets","[""pcs""]","6.5% on the entire set","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","70% on the entire set","",""
"3213.90.00.00","1","Other","[""pcs""]","3.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","48.6%","",""
"3214","0","Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' fillings; nonrefractory surfacing preparations for facades, indoor walls, floors, ceilings or the like:","","","","","",""
"3214.10.00","1","Glazier's putty, grafting putty, resin cements, caulking compounds and other mastics; painters' fillings","","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"","2","Mastics:","","","","","",""
"3214.10.00.10","3","Caulking compounds","[""kg""]","","","","",""
"3214.10.00.20","3","Other","[""kg""]","","","","",""
"3214.10.00.90","2","Painters' fillings","[""kg""]","","","","",""
"3214.90","1","Other:","","","","","",""
"3214.90.10.00","2","Based on rubber","[""kg""]","Free","","20%","",""
"3214.90.50.00","2","Other","[""kg""]","3.25%","Free (A+,AU,BH,CL,CO,D,E,IL, JO,KR,MA,OM,P, PA,PE,S,SG)","60%","",""
"3215","0","Printing ink, writing or drawing ink and other inks, whether or not concentrated or solid:","","","","","",""
"","1","Printing ink:","","","","","",""
"3215.11","2","Black:","","","","","",""
"","3","Solid:","","","","","",""
"3215.11.10.00","4","In engineered shapes, for insertion into apparatus of subheadings 8443.31, 8443.32 or 8443.39","[""kg""]","Free","","10%","",""
"3215.11.30.00","4","Other","[""kg""]","1.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"3215.11.90","3","Other","","1.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"3215.11.90.10","4","News","[""kg""]","","","","",""
"","4","Other:","","","","","",""
"3215.11.90.20","5","Flexographic","[""kg""]","","","","",""
"3215.11.90.30","5","Gravure","[""kg""]","","","","",""
"3215.11.90.40","5","Letterpress","[""kg""]","","","","",""
"3215.11.90.50","5","Offset Lithographic","[""kg""]","","","","",""
"3215.11.90.60","5","Other","[""kg""]","","","","",""
"3215.19","2","Other:","","","","","",""
"","3","Solid:","","","","","",""
"3215.19.10.00","4","In engineered shapes, for insertion into apparatus of subheadings 8443.31, 8443.32 or 8443.39","[""kg""]","Free","","10%","",""
"3215.19.30.00","4","Other","[""kg""]","1.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"3215.19.90","3","Other","","1.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"3215.19.90.10","4","News","[""kg""]","","","","",""
"","4","Other:","","","","","",""
"3215.19.90.20","5","Flexographic","[""kg""]","","","","",""
"3215.19.90.30","5","Gravure","[""kg""]","","","","",""
"3215.19.90.40","5","Letterpress","[""kg""]","","","","",""
"3215.19.90.50","5","Offset lithographic","[""kg""]","","","","",""
"3215.19.90.60","5","Other","[""kg""]","","","","",""
"3215.90","1","Other:","","","","","",""
"3215.90.10.00","2","Drawing ink","[""kg""]","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15%","",""
"3215.90.50.00","2","Other","[""kg""]","1.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
