HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"6306.29.11.00","3","Of cotton","[""kg""]","8%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6306.29.21.00","3","Other","[""kg""]","2.9%","Free (AU,BH, CL,CO,E*,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","40%","",""
"6306.30.00","1","Sails","","Free","","30%","",""
"6306.30.00.10","2","Of synthetic fibers","[""kg""]","","","","",""
"6306.30.00.20","2","Of other textile materials","[""kg""]","","","","",""
"6306.40","1","Pneumatic mattresses:","","","","","",""
"6306.40.41.00","2","Of cotton","[""kg""]","3.7%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","25%","",""
"6306.40.49.00","2","Of other textile materials","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"6306.90","1","Other:","","","","","",""
"6306.90.10.00","2","Of cotton","[""kg""]","3.5%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","40%","",""
"6306.90.50.00","2","Of other textile materials","[""kg""]","4.5%","Free (AU,BH, CL,CO,E*,IL, JO,KR, MA,OM,P, PA,PE,S,SG)","78.5%","",""
"6307","0","Other made up articles, including dress patterns:","","","","","",""
"6307.10","1","Floorcloths, dishcloths, dusters and similar cleaning cloths:","","","","","",""
"6307.10.10","2","Dustcloths, mop cloths and polishing cloths, of cotton","","4.1%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","26.2%","",""
"6307.10.10.20","3","Bar mops (measuring 46 to 57 centimeters in length and 38 to43 centimeters in width) of terry fabric (369)","[""No."",""<u>kg<\/u>""]","","","","",""
"6307.10.10.90","3","Other (369)","[""kg""]","","","","",""
"6307.10.20","2","Other","","5.3%","Free (AU,BH, CL,CO,E*,IL, JO,KR, MA,OM,P, PA,PE,S,SG)","40%","",""
"","3","Shop towels dedicated for use in garages, filling stations and machine shops:","","","","","",""
"6307.10.20.05","4","Of cotton (369)","[""No."",""<u>kg<\/u>""]","","","","",""
"6307.10.20.15","4","Other (863)","[""No."",""kg""]","","","","",""
"","3","Dish cloths:","","","","","",""
"6307.10.20.27","4","Of cotton (369)","[""No."",""<u>kg<\/u>""]","","","","",""
"6307.10.20.28","4","Other (863)","[""No."",""kg""]","","","","",""
"6307.10.20.30","3","Other","[""kg""]","","","","",""
"6307.20.00.00","1","Lifejackets and lifebelts","[""kg""]","4.5%","Free (AU,BH, CL,CO,E*,IL, JO,KR, MA,OM,P, PA,PE,S,SG)","78.5%","",""
"6307.90","1","Other:","","","","","",""
"6307.90.30","2","Labels","","7.9%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","71.5%","",""
"6307.90.30.10","3","Of cotton (369)","[""kg""]","","","","",""
"6307.90.30.20","3","Other (669)","[""kg""]","","","","",""
"6307.90.40","2","Cords and tassels","","Free","","65%","",""
"6307.90.40.10","3","Of cotton (369)","[""kg""]","","","","",""
"6307.90.40.20","3","Other (669)","[""kg""]","","","","",""
"6307.90.50","2","Corset lacings, footwear lacings or similar lacings","","Free","","90%","",""
"6307.90.50.10","3","Of cotton (369)","[""kg""]","","","","",""
"6307.90.50.20","3","Other (669)","[""kg""]","","","","",""
"","2","Surgical drapes:","","","","","",""
"6307.90.60","3","Of fabric formed on a base of paper or covered or lined with paper","","Free","","26.5%","",""
"6307.90.60.10","4","Perineal towels","[""kg""]","","","","",""
"6307.90.60.90","4","Other","[""kg""]","","","","",""
"","3","Other:","","","","","",""
"6307.90.68.00","4","Spunlaced or bonded fiber fabric disposable surgical drapes of man-made fibers","[""kg""]","Free","","78.5%","",""
"6307.90.72.00","4","Other","[""kg""]","4.5%","Free (AU,BH, CL,CO,E*,IL, JO,KR, MA,OM,P, PA,PE,S,SG)","78.5%","",""
"6307.90.75.00","2","Toys for pets, of textile materials","[""No."",""kg""]","4.3%","Free (AU,BH, CL,CO,E*,IL, JO,KR, MA,OM,P, PA,PE,S,SG)","80%","",""
"6307.90.85.00","2","Wall banners, of man-made fibers","[""kg""]","5.8%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","74%","",""
"","2","Other:","","","","","",""
"6307.90.89","3","Surgical towels; cotton towels of pile or tufted construction; pillow shells, of cotton; shells for quilts, eiderdowns, comforters and similar articles of cotton","","7%","Free (AU,B,BH, CL,CO,E*,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","40%","",""
"6307.90.89.10","4","Surgical towels (369)","[""No."",""<u>kg<\/u>""]","","","","",""
"6307.90.89.40","4","Cotton towels of pile or tufted construction (363)","[""No."",""kg""]","","","","",""
"6307.90.89.45","4","Pillow shells, of cotton (369)","[""kg""]","","","","",""
"","4","Shells for quilts, eiderdowns, comforters and similar articles of cotton:","","","","","",""
"6307.90.89.50","5","Sleeping bag shells","[""kg""]","","","","",""
"","5","Other:","","","","","",""
"6307.90.89.85","6","Containing 85 percent or more by weight of cotton","[""No."",""kg""]","","","","",""
"6307.90.89.95","6","Other (362)","[""No."",""kg""]","","","","",""
"6307.90.98","3","Other","","7%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"","4","National flags:","","","","","",""
"6307.90.98.25","5","Of the United States","[""No."",""kg""]","","","","",""
"6307.90.98.35","5","Of other nations","[""No."",""kg""]","","","","",""
"","4","Face masks, including respirators without replaceable filters:","","","","","",""
"","5","N95 respirators:","","","","","",""
"6307.90.98.42","6","Surgical","[""No."",""kg""]","","","","",""
"6307.90.98.44","6","Other","[""No."",""kg""]","","","","",""
"6307.90.98.50","5","Other respirators","[""No."",""kg""]","","","","",""
"","5","Other face masks:","","","","","",""
"6307.90.98.70","6","Disposable","[""No."",""kg""]","","","","",""
"6307.90.98.75","6","Other","[""No."",""kg""]","","","","",""
"","4","Other:","","","","","",""
"6307.90.98.82","5","Other towels of cotton (369)","[""No."",""<u>kg<\/u>""]","","","","",""
"6307.90.98.84","5","Other towels of man-made fibers (666)","[""No."",""<u>kg<\/u>""]","","","","",""
"6307.90.98.85","5","Furniture movers' pads of cotton","[""No."",""kg""]","","","","",""
"6307.90.98.87","5","Furniture movers' pads of man-made fibers","[""No."",""kg""]","","","","",""
"6307.90.98.91","5","Other","[""No."",""kg""]","","","","",""
"","1","II. NEEDLECRAFT SETS","","","","","",""
"6308.00.00","0","Needlecraft sets consisting of woven fabric and yarn, whether or not with accessories, for making up into rugs, tapestries, embroidered tablecloths or napkins, or similar textile articles, put up in packings for retail sale","","11.4%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,NP,OM, P,PA,PE,S,SG)","55%","",""
"6308.00.00.10","1","Containing wool yarn (469)","[""kg""]","","","","",""
"6308.00.00.20","1","Other (669)","[""kg""]","","","","",""
"","1","III. WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS","","","","","",""
"6309.00.00","0","Worn clothing and other worn articles","","Free","","93%","",""
"6309.00.00.10","1","Worn clothing","[""kg""]","","","","",""
"6309.00.00.20","1","Other","[""kg""]","","","","",""
"6310","0","Used or new rags, scrap twine, cordage, rope and cables, and worn out articles of twine, cordage, rope or cables, of textile materials:","","","","","",""
"6310.10","1","Sorted:","","","","","",""
"6310.10.10.00","2","Of wool or fine animal hair","[""kg""]","Free","","39.7¢/kg","",""
"6310.10.20","2","Other","","Free","","10%","",""
"6310.10.20.10","3","Of cotton","[""kg""]","","","","",""
"6310.10.20.20","3","Of man-made fibers","[""kg""]","","","","",""
"6310.10.20.30","3","Other","[""kg""]","","","","",""
"6310.90","1","Other:","","","","","",""
"6310.90.10.00","2","Of wool or fine animal hair","[""kg""]","5.5¢/kg","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","39.7¢/kg","",""
"6310.90.20.00","2","Other","[""kg""]","Free","","10%","",""
