HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"3823.19.20.00","3","Derived from coconut, palm-kernel or palm oil","[""kg""]","2.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"3823.19.40.00","3","Other","[""kg""]","3.2%","Free (A+,AU,BH,CL,CO,D,E, IL,JO, KR,MA,OM,P, PA,PE,S,SG)","20%","",""
"3823.70","1","Industrial fatty alcohols:","","","","","",""
"","2","Derived from fatty substances of animal or vegetable origin:","","","","","",""
"3823.70.20.00","3","Oleyl","[""kg""]","5.1%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","39.5%","",""
"3823.70.40.00","3","Other","[""kg""]","2%","Free (A+,AU,BH,CL,CO,D,E, IL,JO, KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"3823.70.60.00","2","Other","[""kg""]","2.4%","Free (A+,AU,BH,CL,CO,D,E, IL,JO, KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"3824","0","Prepared binders for foundry molds or cores; chemical products and preparations of the chemical or allied industries (including those consisting of mixtures of natural products), not elsewhere specified or included:","","","","","",""
"3824.10.00.00","1","Prepared binders for foundry molds or cores","[""kg""]","6%","Free (A+,AU,BH,CL,CO,D,E, IL,JO, KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"3824.30.00.00","1","Nonagglomerated metal carbides mixed together or with metallic binders","[""kg""]","3.6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3824.40","1","Prepared additives for cements, mortars or concretes:","","","","","",""
"3824.40.10.00","2","Containing 5 percent or more by weight of one or more aromatic or modified aromatic substances","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P, PA,PE,S,SG)","3.7¢/kg + 60%","",""
"3824.40.20.00","2","Consisting wholly of inorganic substances","[""kg""]","Free","","25%","",""
"3824.40.50.00","2","Other","[""kg""]","5%","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"3824.50.00","1","Nonrefractory mortars and concretes","","Free","","20%","",""
"3824.50.00.10","2","Wet","[""t""]","","","","",""
"3824.50.00.50","2","Other","[""t""]","","","","",""
"3824.60.00.00","1","Sorbitol other than that of subheading 2905.44","[""kg""]","4.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"","1","Goods specified in subheading note 3 to this chapter:","","","","","",""
"3824.81.00.00","2","Containing oxirane (ethylene oxide)","[""kg""]","5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3824.82","2","Containing polychlorinated biphenyls (PCBs), polychlorinated terphenyls ({PCTs) or polybrominated biphenyls (PBBs):","","","","","",""
"3824.82.10.00","3","Chlorinated but not otherwise halogenated","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","114.5%","",""
"3824.82.90.00","3","Other","[""kg""]","3.7%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3824.83.00.00","2","Containing tris(2,3-dibromopropyl) phospate","[""kg""]","5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3824.84.00.00","2","Containing aldrin (ISO), camphechlor (ISO) (toxaphene), chlordane (ISO), chlordecone (ISO), DDT (ISO) (clofenatone (INN)), 1,1,1-trichloro-2,2-bis(p-chlorophenyl)ethane), dieldrin (ISO INN), endosulfan (ISO), endrin (ISO), heptachlor (ISO) or mirex (ISO)","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","114.5%","",""
"3824.85.00.00","2","Containing 1,2,3,4,5,6-hexachlorocyclohexane (HCH (ISO)), including lindane (ISO,INN)","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","114.5%","",""
"3824.86.00.00","2","Containing pentachlorobenzene (ISO) or hexachlorobenzene (ISO)","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","3.7¢/kg + 60%","",""
"3824.87.00.00","2","Containing perfluorooctane sulfonic acid, its salts, perfluorooctane sulfonamides, or perfluorooctane sulfonyl fluoride","[""kg""]","3.7%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3824.88.00.00","2","Containing tetra-, penta-, hexa-, hepta-, or octabromodiphenyl ethers","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","3.7¢/kg + 60%","",""
"3824.89.00.00","2","Containing short-chain chlorinated paraffins","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D,E, IL,JO, K,KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"","1","Other:","","","","","",""
"3824.91.00.00","2","Mixtures and preparations consisting mainly of (5-ethyl-2-methyl-2-oxido3,2-dioxaphosphinan-5-yl)methyl methylphosphonate and bis(5-ethyl-2-methyl-2-oxido-1,3,2-dioxaphosphinan-5-yl)methyl methylphosphonate","[""kg""]","5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3824.92.00.00","2","Polyglycol esters of methylphosphonic acid.","[""kg""]","5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,JP,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3824.99","2","Other:","","","","","",""
"","3","Cultured crystals (other than optical elements of chapter 90), weighing not less than 2.5 g each:","","","","","",""
"3824.99.11.00","4","In the form of ingots","[""kg""]","Free","","25%","",""
"3824.99.19.00","4","Other","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"","3","Other:","","","","","",""
"","4","Mixtures containing 5 percent or more by weight of one or more aromatic or modified aromatic substances:","","","","","",""
"3824.99.21.00","5","Consisting wholly of substances found naturally in coal tar, whether obtained from coal tar or other source","[""kg""]","Free","","Free","",""
"3824.99.25.00","5","Aqueous mixtures of triphenyl sulfonium chloride, diphenyl (4-phenylthio)phenyl sulfonium chloride and (thiodi-4,1- phenylene)bis(diphenyl sulfonium) dichloride","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","3.7¢/kg + 60%","",""
"3824.99.26.00","5","Benzene, 2,4-diisocyanate-1,3,5-tris(1- methylethyl) homopolymer; 5-Fluoro-2-methyl-1-[[4-(methylsulfinyl)- phenyl]methylene]-1H-indene;Mixtures of dimethyl phthalate, t-butanol, hydrogen peroxide, and sodium salicylate; andMixtures containing derivatives of N-[4-(2- hydroxy-3-phenoxypropoxy)phenyl]- acetamide","[""kg""]","Free","","3.7¢/kg + 60%","",""
"3824.99.29.00","5","Other","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","3.7¢/kg + 60%","",""
"","4","Mixtures of two or more inorganic compounds:","","","","","",""
"3824.99.31.00","5","Of bismuth","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"3824.99.32.00","5","Of hydrosulfite compounds, of sulfoxylate compounds, or of both","[""kg""]","6.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"3824.99.33.00","5","Of mercury","[""kg""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","26.3%","",""
"3824.99.34.00","5","Of molybdenum","[""kg""]","2.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","18%","",""
"3824.99.35.00","5","Of tungsten","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D, E,IL, JO,KR,MA,OM,P, PA,PE,S,SG)","45.5%","",""
"3824.99.36.00","5","Of vanadium","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"3824.99.39","5","Other","","Free","","25%","",""
"3824.99.39.10","6","Of lithium nickel cobalt manganese oxides","[""kg""]","","","","",""
"3824.99.39.90","6","Other","[""kg""]","","","","",""
"3824.99.41","4","Fatty substances of animal or vegetable origin and mixtures thereof","","4.6%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","16.5¢/kg + 30%","",""
"3824.99.41.40","5","Mixtures of fatty acid esters","[""kg""]","","","","",""
"3824.99.41.90","5","Other","[""kg""]","","","","",""
"","4","Other:","","","","","",""
"3824.99.49.00","5","Mixtures that are in whole or in part of hydrocarbons derived in whole or in part from petroleum, shale oil or natural gas","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D,E, IL,JO, K,KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"","5","Mixtures of halogenated hydrocarbons:","","","","","",""
"3824.99.50.00","6","Chlorinated but not otherwise halogenated","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","114.5%","",""
"3824.99.55.00","6","Other","[""kg""]","3.7%","Free (A+,AU,BH,CL,CO,D, E,IL, JO,K,KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"","5","Other:","","","","","",""
"3824.99.70.00","6","Mixtures of dibromo neopentyl glycol; Polydibromophenylene oxide; Tetrabromobisphenol-A-carbonate oligomers; and Electroplating chemical and electroless plating solutions and other materials for printed circuit boards, plastics and metal finishings","[""kg""]","Free","","25%","",""
"3824.99.75","6","Naphthenic acids, their water-insoluble salts and their esters","","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3824.99.75.10","7","Naphthenic acids","[""kg""]","","","","",""
"3824.99.75.50","7","Other","[""kg""]","","","","",""
"3824.99.93","6","Other","","5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,JP,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"","7","Mixtures of acyclic, monohydric, unsubstituted alcohols:","","","","","",""
"3824.99.93.10","8","Containing C<sub>11</sub> or lower alcohols only","[""kg""]","","","","",""
"3824.99.93.20","8","Containing C<sub>12</sub> or higher alcohols only","[""kg""]","","","","",""
"3824.99.93.30","8","Other","[""kg""]","","","","",""
"3824.99.93.61","7","Mixtures consisting mainly of chemicals containing a phosphorus atom to which is bonded one methyl, ethyl, <i>n</i>-propyl or isopropyl group, but no other carbon atoms","[""kg""]","","","","",""
"3824.99.93.86","7","Mixtures of a kind containing magnesium used as a desulfurization reagent","[""kg""]","","","","",""
"3824.99.93.97","7","Other","[""kg""]","","","","",""
"3825","0","Residual products of the chemical or allied industries, not elsewhere specified or included; municipal waste; sewage sludge; other wastes specified in note 6 to this chapter:","","","","","",""
"3825.10.01.00","1","Municipal waste","[""kg""]","Free","","Free","",""
"3825.20.00.00","1","Sewage sludge","[""kg""]","Free","","Free","",""
"3825.30.00.00","1","Clinical waste","[""kg""]","Free","","Free","",""
"","1","Waste organic solvents:","","","","","",""
"3825.41.00.00","2","Halogenated","[""kg""]","Free","","Free","",""
"3825.49.00.00","2","Other","[""kg""]","Free","","Free","",""
"3825.50.00.00","1","Wastes of metal-pickling liquors, hydraulic fluids, brake fluids and anti-freeze fluids","[""kg""]","Free","","Free","",""
"","1","Other wastes from the chemical or allied industries:","","","","","",""
"3825.61.00.00","2","Mainly containing organic constituents","[""kg""]","Free","","Free","",""
"3825.69.00.00","2","Other","[""kg""]","Free","","Free","",""
"3825.90.01.00","1","Other","[""kg""]","Free","","Free","",""
"3826.00","0","Biodiesel and mixtures thereof, not containing or containing less than 70 percent by weight of petroleum oils or oils obtained from bituminous materials:","","","","","",""
"3826.00.10.00","1","Biodiesel not containing petroleum oils or oils obtained from bituminous materials (B100)","[""kg""]","4.6%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","16.5¢/kg + 30%","",""
"3826.00.30.00","1","Other","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D, E,IL, JO, K,KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"3827","0","Mixtures containing halogenated derivatives of methane, ethane or propane, not elsewhere specified or included:","","","","","",""
"","1","Containing chlorofluorocarbons (CFCs), whether or not containing hydrochlorofluorocarbons (HCFCs), perfluorocarbons (PFCs) or hydrofluorocarbons (HFCs); containing hydrobromofluorocarbons (HBFCs); containing carbon tetrachloride; containing 1,1,1-trichloroethane (methyl chloroform):","","","","","",""
"3827.11.00.00","2","Containing chlorofluorocarbons (CFCs), whether or not containing hydrochlorofluorocarbons (HCFCs), perfluorocarbons (PFCs) or hydrofluorocarbons (HFCs)","[""kg""]","3.7%","Free  (A+, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM,P, PA, PE, S, SG)","25%","",""
"3827.12.00.00","2","Containing hydrobromofluorocarbons (HBFCs)","[""kg""]","3.7%","Free 
(A+, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM,P, PA, PE, S, SG)","25%","",""
"3827.13.00.00","2","Containing carbon tetrachloride","[""kg""]","6.5%","Free 
(A, AU, BH, CL, CO, D, E, IL, JO, K, KR, MA, OM, P,PA, PE, S, SG)","114.5%","",""
"3827.14.00.00","2","Containing 1,1,1-trichloroethane (methyl chloroform)","[""kg""]","6.5%","Free 
(A, AU, BH, CL, CO, D, E, IL, JO, K, KR, MA, OM, P,PA, PE, S, SG)","114.5%","",""
"3827.20.00.00","1","Containing bromochlorodifluoromethane (Halon-1211), bromotrifluoromethane (Halon-1301) or dibromotetrafluoroethanes (Halon-2402)","[""kg""]","3.7%","Free  (A+, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM,P, PA, PE, S, SG)","25%","",""
"","1","Containing hydrochlorofluorocarbons (HCFCs), whether or not containing perfluorocarbons (PFCs) or hydrofluorocarbons (HFCs), but not containing chlorofluorocarbons (CFCs):","","","","","",""
"3827.31.00.00","2","Containing substances of subheadings 2903.41 to 2903.48","[""kg""]","3.7%","Free  (A+, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM,P, PA, PE, S, SG)","25%","",""
"3827.32.00.00","2","Other, containing substances of subheadings 2903.71 to 2903.75","[""kg""]","3.7%","Free  (A+, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM,P, PA, PE, S, SG)","25%","",""
"3827.39.00.00","2","Other","[""kg""]","3.7%","Free  (A+, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM,P, PA, PE, S, SG)","25%","",""
"3827.40.00.00","1","Containing methyl bromide (bromomethane) or bromochloromethane","[""kg""]","3.7%","Free 
(A+, AU, BH, CL, CO, D, E, IL, JO, K, KR, MA,OM, P, PA, PE, S, SG)","25%","",""
"","1","Containing trifluoromethane (HFC-23) or perfluorocarbons (PFCs) but not containing chlorofluorocarbons (CFCs) or hydrochlorofluorocarbons (HCFCs):","","","","","",""
"3827.51.00.00","2","Containing trifluoromethane (HFC-23)","[""kg""]","3.7%","Free 
(A+, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM,P, PA, PE, S, SG)","25%","",""
"3827.59.00.00","2","Other","[""kg""]","3.7%","Free 
(A+, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM,P, PA, PE, S, SG)","25%","",""
"","1","Containing other hydrofluorocarbons (HFCs) but not containing chlorofluorocarbons (CFCs) or hydrochlorofluorocarbons (HCFCs):","","","","","",""
"3827.61.00.00","2","Containing 15 percent or more by mass of 1,1,1-trifluoroethane (HFC-143a)","[""kg""]","3.7%","Free 
(A+, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM,P, PA, PE, S, SG)","25%","",""
"3827.62.00.00","2","Other, not included in the subheading above, containing 55 percent or more by mass of pentafluoroethane (HFC- 125) but not containing unsaturated fluorinated derivatives of acyclic hydrocarbons (HFOs)","[""kg""]","3.7%","Free  (A+, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM,P, PA, PE, S, SG)","25%","",""
"3827.63.00.00","2","Other, not included in the subheadings above, containing 40 percent or more by mass of pentafluoroethane (HFC-125)","[""kg""]","3.7%","Free 
(A+, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM,P, PA, PE, S, SG)","25%","",""
"3827.64.00.00","2","Other, not included in the subheadings above, containing 30 percent or more by mass of 1,1,1,2-tetrafluoroethane (HFC-134a) but not containing unsaturated fluorinated derivatives of acyclic hydrocarbons (HFOs)","[""kg""]","3.7%","Free 
(A+, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM,P, PA, PE, S, SG)","25%","",""
"3827.65.00.00","2","Other, not included in the subheadings above, containing 20 percent or more by mass of difluoromethane (HFC-32) and 20 percent or more by mass of pentafluoroethane (HFC-125)","[""kg""]","3.7%","Free 
(A+, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM,P, PA, PE, S, SG)","25%","",""
"3827.68.00.00","2","Other, not included in the subheadings above, containing substances of subheadings 2903.41 to 2903.48","[""kg""]","3.7%","Free 
(A+, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM,P, PA, PE, S, SG)","25%","",""
"3827.69.00.00","2","Other","[""kg""]","3.7%","Free 
(A+, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM,P, PA, PE, S, SG)","25%","",""
"3827.90","1","Other:","","","","","",""
"3827.90.10.00","2","Chlorinated but not otherwise halogenated","[""kg""]","6.5%","Free 
(A, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM, P,PA, PE, S, SG)","114.5%","",""
"3827.90.90.00","2","Other","[""kg""]","3.7%","Free 
(A+, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM,P, PA, PE, S, SG)","25%","",""
