HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"9619.00.90.00","1","Other","[""No."",""kg""]","7%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"9620.00","0","Monopods, bipods, tripods and similar articles:","","","","","",""
"9620.00.10.00","1","Accessories suitable for use solely or principally with the apparatus of heading 8519 or 8521","[""No.""]","2%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"9620.00.15.00","1","Accessories for the articles of heading 9005","[""No.""]","The rate applicable to the article of which it is an accessory","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","The rate applicable to the article of which it is an accessory","",""
"9620.00.20.00","1","Accessories for photographic (other than cinematographic) cameras of heading 9006","[""No.""]","5.8%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"9620.00.25.00","1","Accessories for cinematographic cameras of heading 9007","[""No.""]","3.9%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"9620.00.30","1","Accessories for the instruments and appliances, including rangefinders, of heading 9015","","The rate applicable to the article of which it is an accessory","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","The rate applicable to the article of which it is an accessory","",""
"9620.00.30.10","2","Of rangefinders","[""No.""]","","","","",""
"9620.00.30.20","2","Of theodolites and tachymeters","[""No.""]","","","","",""
"9620.00.30.30","2","Of levels","[""No.""]","","","","",""
"9620.00.30.40","2","Of photogrammetrical surveying instruments and apparatus","[""No.""]","","","","",""
"9620.00.30.50","2","Of seismographs","[""No.""]","","","","",""
"9620.00.30.60","2","Of other geophysical instruments and apparatus","[""No.""]","","","","",""
"9620.00.30.90","2","Other","[""No.""]","","","","",""
"","1","Other:","","","","","",""
"9620.00.50.00","2","Of plastics","[""No.""]","5.3%","Free (A*,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"9620.00.55.00","2","Of wood","[""No.""]","3.3%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","33 1/3%","",""
"9620.00.60.00","2","Of graphite or other carbon","[""No.""]","Free","","45%","",""
"9620.00.65.00","2","Of iron or steel","[""No.""]","2.9%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"9620.00.70.00","2","Of aluminum","[""No.""]","2.5%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
