HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"6403.99.20","4","Footwear made on a base or platform of wood","","8%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","33 1/3%","",""
"6403.99.20.30","5","For men","[""prs.""]","","","","",""
"6403.99.20.60","5","For women","[""prs.""]","","","","",""
"6403.99.20.90","5","Other","[""prs.""]","","","","",""
"","4","Other:","","","","","",""
"6403.99.40","5","Welt footwear","","5%","Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA, OM,P,PA,PE,R,S,SG)","20%","",""
"","6","Work footwear:","","","","","",""
"6403.99.40.10","7","For men","[""prs.""]","","","","",""
"6403.99.40.20","7","Other","[""prs.""]","","","","",""
"","6","Other:","","","","","",""
"","7","For men:","","","","","",""
"6403.99.40.35","8","With pigskin uppers","[""prs.""]","","","","",""
"6403.99.40.55","8","Other","[""prs.""]","","","","",""
"6403.99.40.80","7","For women","[""prs.""]","","","","",""
"6403.99.40.91","7","Other","[""prs.""]","","","","",""
"","5","Other:","","","","","",""
"6403.99.60","6","For men, youths and boys","","8.5%","Free (AU,BH,CL,CO,D,IL,JO, KR,MA,OM, P,PA,PE,R,S,SG)","20%","",""
"6403.99.60.15","7","House slippers","[""prs.""]","","","","",""
"6403.99.60.25","7","Work footwear","[""prs.""]","","","","",""
"","7","Other:","","","","","",""
"","8","Tennis shoes, basketball shoes, gym shoes, training shoes and the like, for men:","","","","","",""
"6403.99.60.30","9","With pigskin uppers","[""prs.""]","","","","",""
"6403.99.60.40","9","Other","[""prs.""]","","","","",""
"","8","Other tennis shoes, basketball shoes, gym shoes, training shoes and the like:","","","","","",""
"6403.99.60.50","9","With pigskin uppers","[""prs.""]","","","","",""
"6403.99.60.60","9","Other","[""prs.""]","","","","",""
"","8","Other:","","","","","",""
"","9","For men:","","","","","",""
"6403.99.60.65","10","With pigskin uppers","[""prs.""]","","","","",""
"6403.99.60.75","10","Other","[""prs.""]","","","","",""
"6403.99.60.90","9","Other","[""prs.""]","","","","",""
"","6","For other persons:","","","","","",""
"6403.99.75","7","Valued not over $2.50/pair","","7%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"6403.99.75.15","8","House slippers","[""prs.""]","","","","",""
"","8","Other:","","","","","",""
"","9","For women:","","","","","",""
"6403.99.75.30","10","With pigskin uppers","[""prs.""]","","","","",""
"6403.99.75.60","10","Other","[""prs.""]","","","","",""
"6403.99.75.90","9","Other","[""prs.""]","","","","",""
"6403.99.90","7","Valued over $2.50/pair","","10%","Free (AU,BH, CL,CO,D,IL,JO, KR,MA,OM, P,PA,PE,R,S,SG)","20%","",""
"6403.99.90.05","8","House slippers","[""prs.""]","","","","",""
"6403.99.90.15","8","Work footwear","[""prs.""]","","","","",""
"","8","Other:","","","","","",""
"","9","Tennis shoes, basketball shoes, and the like, for women:","","","","","",""
"6403.99.90.21","10","With pigskin uppers","[""prs.""]","","","","",""
"6403.99.90.31","10","Other","[""prs.""]","","","","",""
"6403.99.90.41","9","Other tennis shoes, basketball shoes, and the like","[""prs.""]","","","","",""
"","9","Other:","","","","","",""
"","10","For women:","","","","","",""
"6403.99.90.55","11","With pigskin uppers","[""prs.""]","","","","",""
"6403.99.90.65","11","Other","[""prs.""]","","","","",""
"6403.99.90.71","10","Other","[""prs.""]","","","","",""
"6404","0","Footwear with outer soles of rubber, plastics, leather or composition leather and uppers of textile materials:","","","","","",""
"","1","Footwear with outer soles of rubber or plastics:","","","","","",""
"6404.11","2","Sports footwear; tennis shoes, basketball shoes, gym shoes, training shoes and the like:","","","","","",""
"6404.11.20","3","Having uppers of which over 50 percent of the external surface area (including any leather accessories or reinforcements such as those mentioned in note 4(a) to this chapter) is leather","","10.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6404.11.20.30","4","For men","[""prs.""]","","","","",""
"6404.11.20.60","4","For women","[""prs.""]","","","","",""
"6404.11.20.71","4","Other","[""prs.""]","","","","",""
"","3","Other:","","","","","",""
"","4","Valued not over $3/pair:","","","","","",""
"","5","Having soles (or mid-soles, if any) of rubber or plastics which are affixed to the upper exclusively with an adhesive (any mid-soles also being affixed exclusively to one another and to the sole with an adhesive); the foregoing except footwear having a foxing or a foxing-like band applied or molded at the sole and overlapping the upper and except footwear with soles which overlap the upper other than at the toe or heel:","","","","","",""
"6404.11.41","6","With uppers of vegetable fibers and having outer soles with textile materials having the greatest surface area in contact with the ground, but not taken into account under the terms of additional U.S. note 5 to this chapter","","7.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6404.11.41.30","7","For men","[""prs.""]","","","","",""
"6404.11.41.60","7","For women","[""prs.""]","","","","",""
"6404.11.41.90","7","Other","[""prs.""]","","","","",""
"6404.11.49.00","6","Other","[""prs.""]","37.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA, PE,R,S,SG)","66%","",""
"","5","Other:","","","","","",""
"6404.11.51","6","With uppers of vegetable fibers and having outer soles with textile materials having the greatest surface area in contact with the ground, but not taken into account under the terms of additional U.S. note 5 to this chapter","","7.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6404.11.51.30","7","For men","[""prs.""]","","","","",""
"6404.11.51.60","7","For women","[""prs.""]","","","","",""
"6404.11.51.90","7","Other","[""prs.""]","","","","",""
"6404.11.59.00","6","Other","[""prs.""]","48%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA, PE,R,S,SG)","84%","",""
"","4","Valued over $3 but not over $6.50/pair:","","","","","",""
"","5","Having soles (or mid-soles, if any) of rubber or plastics which are affixed to the upper exclusively with an adhesive (any mid-soles also being affixed exclusively to one another and to the sole with an adhesive); the foregoing except footwear having a foxing or a foxing-like band applied or molded at the sole and overlapping the upper and except footwear with soles which overlap the upper other than at the toe or heel:","","","","","",""
"6404.11.61","6","With uppers of vegetable fibers and having outer soles with textile materials having the greatest surface area in contact with the ground, but not taken into account under the terms of additional U.S. note 5 to this chapter","","7.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6404.11.61.30","7","For men","[""prs.""]","","","","",""
"6404.11.61.60","7","For women","[""prs.""]","","","","",""
"6404.11.61.90","7","Other","[""prs.""]","","","","",""
"6404.11.69","6","Other","","37.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA, PE,R,S,SG)","66%","",""
"6404.11.69.30","7","For men","[""prs.""]","","","","",""
"6404.11.69.60","7","For women","[""prs.""]","","","","",""
"6404.11.69.90","7","Other","[""prs.""]","","","","",""
"","5","Other:","","","","","",""
"6404.11.71","6","With uppers of vegetable fibers and having outer soles with textile materials having the greatest surface area in contact with the ground, but not taken into account under the terms of additional U.S. note 5 to this chapter","","7.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6404.11.71.30","7","For men","[""prs.""]","","","","",""
"6404.11.71.60","7","For women","[""prs.""]","","","","",""
"6404.11.71.90","7","Other","[""prs.""]","","","","",""
"6404.11.75","6","With uppers of textile materials other than vegetable fibers and having outer soles with textile materials having the greatest surface area in contact with the ground, but not taken into account under the terms of additional U.S. note 5 to this chapter","","12.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6404.11.75.30","7","For men","[""prs.""]","","","","",""
"6404.11.75.60","7","For women","[""prs.""]","","","","",""
"6404.11.75.90","7","Other","[""prs.""]","","","","",""
"6404.11.79","6","Other","","90¢/pr. + 37.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA, PE,R,S,SG)","$1.58/pr. + 66%","",""
"6404.11.79.30","7","For men","[""prs.""]","","","","",""
"6404.11.79.60","7","For women","[""prs.""]","","","","",""
"6404.11.79.90","7","Other","[""prs.""]","","","","",""
"","4","Valued over $6.50 but not over $12/pair:","","","","","",""
"6404.11.81","5","With uppers of vegetable fibers and having outer soles with textile materials having the greatest surface area in contact with the ground, but not taken into account under the terms of additional U.S. note 5 to this chapter","","7.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6404.11.81.30","6","For men","[""prs.""]","","","","",""
"6404.11.81.60","6","For women","[""prs.""]","","","","",""
"6404.11.81.90","6","Other","[""prs.""]","","","","",""
"6404.11.85","5","With uppers of textile material other than vegetable fibers and having outer soles with textile materials having the greatest surface area in contact with the ground, but not taken into account under the terms of additional U.S. note 5 to this chapter","","12.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6404.11.85.30","6","For men","[""prs.""]","","","","",""
"6404.11.85.60","6","For women","[""prs.""]","","","","",""
"6404.11.85.90","6","Other","[""prs.""]","","","","",""
"6404.11.89","5","Other","","90¢/pr. + 20%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA, PE,R,S,SG)","$1.58/pr. + 35%","",""
"6404.11.89.30","6","For men","[""prs.""]","","","","",""
"6404.11.89.60","6","For women","[""prs.""]","","","","",""
"6404.11.89.90","6","Other","[""prs.""]","","","","",""
"6404.11.90","4","Valued over $12/pair","","20%","Free (AU,BH,CL,CO,D,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)","35%","",""
"","5","For men:","","","","","",""
"6404.11.90.10","6","Ski boots, cross country ski footwear and snowboard boots","[""prs.""]","","","","",""
"6404.11.90.20","6","Other","[""prs.""]","","","","",""
"","5","For women:","","","","","",""
"6404.11.90.40","6","Ski boots, cross country ski footwear and snowboard boots","[""prs.""]","","","","",""
"6404.11.90.50","6","Other","[""prs.""]","","","","",""
"","5","Other:","","","","","",""
"6404.11.90.70","6","Ski boots, cross country ski footwear and snowboard boots","[""prs.""]","","","","",""
"6404.11.90.80","6","Other","[""prs.""]","","","","",""
"6404.19","2","Other:","","","","","",""
"6404.19.15","3","Footwear having uppers of which over 50 percent of the external surface area (including any leather accessories or reinforcements such as those mentioned in note 4(a) to this chapter) is leather","","10.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6404.19.15.20","4","For men","[""prs.""]","","","","",""
"6404.19.15.60","4","For women","[""prs.""]","","","","",""
"6404.19.15.81","4","Other","[""prs.""]","","","","",""
"6404.19.20","3","Footwear designed to be worn over, or in lieu of, other footwear as a protection against water, oil, grease or chemicals or cold or inclement weather","","37.5%","Free (AU,BH,CL,CO,D,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)","66%","",""
"6404.19.20.30","4","For men","[""prs.""]","","","","",""
"6404.19.20.60","4","For women","[""prs.""]","","","","",""
"6404.19.20.90","4","Other","[""prs.""]","","","","",""
"","3","Footwear with open toes or open heels; footwear of the slip-on type, that is held to the foot without the use of laces or buckles or other fasteners, the foregoing except footwear of subheading 6404.19.20 and except footwear having a foxing or foxing-like band wholly or almost wholly of rubber or plastics applied or molded at the sole and overlapping the upper:","","","","","",""
"","4","Less than 10 percent by weight of rubber or plastics:","","","","","",""
"6404.19.25","5","With uppers of vegetable fibers","","7.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"","6","House slippers:","","","","","",""
"6404.19.25.15","7","Covering the ankle","[""prs.""]","","","","",""
"6404.19.25.20","7","Other","[""prs.""]","","","","",""
"","6","Other:","","","","","",""
"6404.19.25.30","7","For men","[""prs.""]","","","","",""
"6404.19.25.60","7","For women","[""prs.""]","","","","",""
"6404.19.25.90","7","Other","[""prs.""]","","","","",""
"6404.19.30","5","Other","","12.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"","6","House slippers:","","","","","",""
"6404.19.30.15","7","Covering the ankle","[""prs.""]","","","","",""
"6404.19.30.20","7","Other","[""prs.""]","","","","",""
"","6","Other:","","","","","",""
"6404.19.30.40","7","For men","[""prs.""]","","","","",""
"6404.19.30.60","7","For women","[""prs.""]","","","","",""
"6404.19.30.80","7","Other","[""prs.""]","","","","",""
"","4","Other:","","","","","",""
"6404.19.36","5","With uppers of vegetable fibers and having outer soles with textile materials having the greatest surface area in contact with the ground, but not taken into account under the terms of additional U.S. note 5 to this chapter","","7.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6404.19.36.30","6","For men","[""prs.""]","","","","",""
"6404.19.36.60","6","For women","[""prs.""]","","","","",""
"6404.19.36.90","6","Other","[""prs.""]","","","","",""
"6404.19.37","5","With uppers of textile material other than vegetable fibers and having outer soles with textile materials having the greatest surface area in contact with the ground, but not taken into account under the terms of additional U.S. note 5 to this chapter","","12.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6404.19.37.15","6","House slippers","[""prs.""]","","","","",""
"","6","Other:","","","","","",""
"6404.19.37.30","7","For men","[""prs.""]","","","","",""
"6404.19.37.60","7","For women","[""prs.""]","","","","",""
"6404.19.37.90","7","Other","[""prs.""]","","","","",""
"6404.19.39","5","Other","","37.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA, PE,R,S,SG)","66%","",""
"6404.19.39.15","6","House slippers","[""prs.""]","","","","",""
"","6","Other:","","","","","",""
"6404.19.39.40","7","For men","[""prs.""]","","","","",""
"6404.19.39.60","7","For women","[""prs.""]","","","","",""
"6404.19.39.80","7","Other","[""prs.""]","","","","",""
"","3","Other:","","","","","",""
"","4","Valued not over $3/pair:","","","","","",""
"","5","Having soles (or mid-soles, if any) of rubber or plastics which are affixed to the upper exclusively with an adhesive (any mid-soles also being affixed exclusively to one another and to the sole with an adhesive); the foregoing except footwear having a foxing or a foxing-like band applied or molded at the sole and overlapping the upper and except footwear with soles which overlap the upper other than at the toe or heel:","","","","","",""
"6404.19.42","6","With uppers of vegetable fibers and having outer soles with textile materials having the greatest surface area in contact with the ground, but not taken into account under the terms of additional U.S.note 5 to this chapter","","7.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6404.19.42.30","7","For men","[""prs.""]","","","","",""
"6404.19.42.60","7","For women","[""prs.""]","","","","",""
"6404.19.42.90","7","Other","[""prs.""]","","","","",""
"6404.19.47","6","With uppers of textile material other than vegetable fibers and having outer soles with textile materials having the greatest surface area in contact with the ground, but not taken into account under the terms of additional U.S. note 5 to this chapter","","12.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6404.19.47.15","7","House slippers","[""prs.""]","","","","",""
"","7","Other:","","","","","",""
"6404.19.47.30","8","For men","[""prs.""]","","","","",""
"6404.19.47.60","8","For women","[""prs.""]","","","","",""
"6404.19.47.90","8","Other","[""prs.""]","","","","",""
"6404.19.49","6","Other","","37.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,R,S, SG)","66%","",""
"6404.19.49.30","7","For men","[""prs.""]","","","","",""
"6404.19.49.60","7","For women","[""prs.""]","","","","",""
"6404.19.49.90","7","Other","[""prs.""]","","","","",""
"","5","Other:","","","","","",""
"6404.19.52","6","With uppers of vegetable fibers and having outer soles with textile textile materials having the greatest surface area in contact with the ground, but not taken into account under the terms of additional U.S. note 5 to this chapter","","7.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6404.19.52.30","7","For men","[""prs.""]","","","","",""
"6404.19.52.60","7","For women","[""prs.""]","","","","",""
"6404.19.52.90","7","Other","[""prs.""]","","","","",""
"6404.19.57","6","With uppers of textile material other than vegetable fibers and having outer soles with textile materials having the greatest surface area in contact with the ground, but not taken into account under the terms of additional U.S. note 5 to this chapter","","12.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6404.19.57.15","7","House slippers","[""prs.""]","","","","",""
"","7","Other:","","","","","",""
"6404.19.57.30","8","For men","[""prs.""]","","","","",""
"6404.19.57.60","8","For women","[""prs.""]","","","","",""
"6404.19.57.90","8","Other","[""prs.""]","","","","",""
"6404.19.59","6","Other","","48%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA, PE,R,S,SG)","84%","",""
"6404.19.59.15","7","House slippers","[""prs.""]","","","","",""
"","7","Other:","","","","","",""
"6404.19.59.30","8","For men","[""prs.""]","","","","",""
"6404.19.59.60","8","For women","[""prs.""]","","","","",""
"6404.19.59.90","8","Other","[""prs.""]","","","","",""
"","4","Valued over $3 but not over $6.50/pair:","","","","","",""
"","5","Having soles (or mid-soles, if any) of rubber or plastics which are affixed to the upper exclusively with an adhesive (any mid-soles also being affixed exclusively to one another and to the sole with an adhesive); the foregoing except footwear having a foxing or a foxing-like band applied or molded at the sole and overlapping the upper and except footwear with soles which overlap the upper other than at the toe or heel:","","","","","",""
"6404.19.61","6","With uppers of textile material other than vegetable fibers and having outer soles with textile materials having the greatest surface area in contact with the ground, but not taken into account under the terms of additional U.S. note 5 to this chapter","","12.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6404.19.61.15","7","House slippers","[""prs.""]","","","","",""
"","7","Other:","","","","","",""
"6404.19.61.30","8","For men","[""prs.""]","","","","",""
"6404.19.61.60","8","For women","[""prs.""]","","","","",""
"6404.19.61.90","8","Other","[""prs.""]","","","","",""
"6404.19.69","6","Other","","37.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA, PE,R,S,SG)","66%","",""
"6404.19.69.30","7","For men","[""prs.""]","","","","",""
"6404.19.69.60","7","For women","[""prs.""]","","","","",""
"6404.19.69.90","7","Other","[""prs.""]","","","","",""
"","5","Other:","","","","","",""
"6404.19.72","6","With uppers of vegetable fibers and having outer soles with textile materials having the greatest surface area in contact with the ground, but not taken into account under the terms of additional U.S. note 5 to this chapter","","7.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6404.19.72.30","7","For men","[""prs.""]","","","","",""
"6404.19.72.60","7","For women","[""prs.""]","","","","",""
"6404.19.72.90","7","Other","[""prs.""]","","","","",""
"6404.19.77","6","With uppers of textile material other than vegetable fibers and having outer soles with textile materials having the greatest surface area in contact with the ground, but not taken into account under the terms of additional U.S. note 5 to this chapter","","12.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6404.19.77.15","7","House slippers","[""prs.""]","","","","",""
"","7","Other:","","","","","",""
"6404.19.77.30","8","For men","[""prs.""]","","","","",""
"6404.19.77.60","8","For women","[""prs.""]","","","","",""
"6404.19.77.90","8","Other","[""prs.""]","","","","",""
"6404.19.79","6","Other","","90¢/pr. + 37.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA, PE,R,S,SG)","$1.58/pr. + 66%","",""
"6404.19.79.15","7","House slippers","[""prs.""]","","","","",""
"","7","Other:","","","","","",""
"6404.19.79.30","8","For men","[""prs.""]","","","","",""
"6404.19.79.60","8","For women","[""prs.""]","","","","",""
"6404.19.79.90","8","Other","[""prs.""]","","","","",""
"","4","Valued over $6.50 but not over $12/pair:","","","","","",""
"6404.19.82","5","Wither uppers of vegetable fibers and having outer soles with textile materials having the greatest surface area in contact with the ground, but not taken into account under the terms of additional U.S. note 5 to this chapter","","7.5%","Free (AU,BH,CL,CO,D,E,IL,JO,KR,MA, OM,P,PA,PE,R,S,SG)","35%","",""
"6404.19.82.30","6","For men","[""prs.""]","","","","",""
"6404.19.82.60","6","For women","[""prs.""]","","","","",""
"6404.19.82.90","6","Other","[""prs.""]","","","","",""
"6404.19.87","5","With uppers of textile material other than vegetable fibers and having outer soles with textile materials having the greatest surface area in contact with the ground, but not taken into account under the terms of additional U.S. note 5 to this chapter","","12.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6404.19.87.15","6","House slippers","[""prs.""]","","","","",""
"","6","Other:","","","","","",""
"6404.19.87.30","7","For men","[""prs.""]","","","","",""
"6404.19.87.60","7","For women","[""prs.""]","","","","",""
"6404.19.87.90","7","Other","[""prs.""]","","","","",""
"6404.19.89","5","Other","","90¢/pr. + 20%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA, PE,R,S,SG)","$1.58/pr. + 35%","",""
"6404.19.89.30","6","For men","[""prs.""]","","","","",""
"6404.19.89.60","6","For women","[""prs.""]","","","","",""
"6404.19.89.90","6","Other","[""prs.""]","","","","",""
"6404.19.90","4","Valued over $12/pair","","9%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6404.19.90.30","5","For men","[""prs.""]","","","","",""
"6404.19.90.60","5","For women","[""prs.""]","","","","",""
"6404.19.90.90","5","Other","[""prs.""]","","","","",""
"6404.20","1","Footwear with outer soles of leather or composition leather:","","","","","",""
"","2","Not over 50 percent by weight of rubber or plastics and not over 50 percent by weight of textile materials and rubber or plastics with at least 10 percent by weight being rubber or plastics:","","","","","",""
"6404.20.20","3","Valued not over $2.50/pair","","15%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6404.20.20.30","4","For men","[""prs.""]","","","","",""
"6404.20.20.60","4","For women","[""prs.""]","","","","",""
"6404.20.20.90","4","Other","[""prs.""]","","","","",""
"6404.20.40","3","Valued over $2.50/pair","","10%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6404.20.40.30","4","For men","[""prs.""]","","","","",""
"6404.20.40.60","4","For women","[""prs.""]","","","","",""
"6404.20.40.90","4","Other","[""prs.""]","","","","",""
"6404.20.60","2","Other","","37.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA, PE,R,S,SG)","66%","",""
"6404.20.60.40","3","For men","[""prs.""]","","","","",""
"6404.20.60.60","3","For women","[""prs.""]","","","","",""
"6404.20.60.80","3","Other","[""prs.""]","","","","",""
"6405","0","Other footwear:","","","","","",""
"6405.10.00","1","With uppers of leather or composition leather","","10%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"6405.10.00.30","2","For men","[""prs.""]","","","","",""
"6405.10.00.60","2","For women","[""prs.""]","","","","",""
"6405.10.00.90","2","Other","[""prs.""]","","","","",""
"6405.20","1","With uppers of textile materials:","","","","","",""
"6405.20.30","2","With uppers of vegetable fibers","","7.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6405.20.30.30","3","For men","[""prs.""]","","","","",""
"6405.20.30.60","3","For women","[""prs.""]","","","","",""
"6405.20.30.70","3","For infants, as described in statistical note 2 to this chapter","[""prs.""]","","","","",""
"6405.20.30.80","3","Other","[""prs.""]","","","","",""
"6405.20.60","2","With soles and uppers of wool felt","","2.5%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","35%","",""
"6405.20.60.30","3","For men (459)","[""prs."",""kg""]","","","","",""
"6405.20.60.60","3","For women (459)","[""prs."",""kg""]","","","","",""
"6405.20.60.90","3","Other (459)","[""prs."",""kg""]","","","","",""
"6405.20.90","2","Other","","12.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6405.20.90.15","3","House slippers","[""prs.""]","","","","",""
"","3","Other:","","","","","",""
"6405.20.90.30","4","For men","[""prs.""]","","","","",""
"6405.20.90.60","4","For women","[""prs.""]","","","","",""
"6405.20.90.70","4","For infants, as described in statistical note 2 to this chapter","[""prs.""]","","","","",""
"6405.20.90.80","4","Other","[""prs.""]","","","","",""
"6405.90","1","Other:","","","","","",""
"6405.90.20.00","2","Disposable footwear, designed for one-time use","[""prs.""]","3.8%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"6405.90.90","2","Other","","12.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6405.90.90.30","3","For infants, as described in statistical note 2 to this chapter","[""prs.""]","","","","",""
"6405.90.90.60","3","Other","[""prs.""]","","","","",""
"6406","0","Parts of footwear (including uppers whether or not attached to soles other than outer soles); removable insoles, heel cushions and similar articles; gaiters, leggings and similar articles, and parts thereof:","","","","","",""
"6406.10","1","Uppers and parts thereof, other than stiffeners:","","","","","",""
"","2","Formed uppers:","","","","","",""
"","3","Of leather or composition leather:","","","","","",""
"6406.10.05.00","4","For men, youths and boys","[""prs.""]","8.5%","Free (AU,BH, CL,CO,D,IL,JO, KR,MA,OM, P,PA,PE,R,S,SG)","20%","",""
"6406.10.10.00","4","For other persons","[""prs.""]","10%","Free (AU,BH, CL,CO,D,IL,JO, KR,MA,OM, P,PA,PE,R,S,SG)","20%","",""
"","3","Of textile materials:","","","","","",""
"6406.10.20","4","Of which over 50 percent of the external surface area (including any leather accessories or reinforcements such as those mentioned in note 4(a) to this chapter) is leather","","10.5%","Free (AU,BH, CL,CO,D,IL,JO, KR,MA,OM, P,PA,PE,R,S, SG)","20%","",""
"6406.10.20.31","5","For men","[""prs.""]","","","","",""
"6406.10.20.61","5","Other","[""prs.""]","","","","",""
"","4","Other:","","","","","",""
"6406.10.25.00","5","Valued not over $3/pair","[""prs.""]","33.6%","Free (AU,BH, CL,CO,D,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","84%","",""
"6406.10.30.00","5","Valued over $3 but not over $6.50/pair","[""prs.""]","63¢/pr. + 26.2%","Free (AU,BH, CL,CO,D,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","$1.58/pr. + 66%","",""
"6406.10.35.00","5","Valued over $6.50 but not over $12/pair","[""prs.""]","62¢/pr. + 13.7%","Free (AU,BH, CL,CO,D,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","$1.58/pr. + 35%","",""
"6406.10.40.00","5","Valued over $12/pair","[""prs.""]","7.5%","Free (AU,BH, CL,CO,D,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","35%","",""
"","3","Other:","","","","","",""
"6406.10.45.00","4","Of which over 90 percent of the external surface area (including any accessories or reinforcements such as those mentioned in note 4(a) to this chapter) is rubber or plastics and not suitable to be finished into footwear (1) having foxing or a foxing-like band applied or molded at the sole and overlapping the upper, or (2) designed to be worn over, or in lieu of, other footwear as a protection against water, oil, grease or chemicals or cold or inclement weather","[""prs.""]","6%","Free (AU,BH, CL,CO,D,IL,JO, KR,MA,OM, P,PA,PE,R,S,SG)","35%","",""
"6406.10.50.00","4","Other","[""prs.""]","26.2%","Free (AU,BH, CL,CO,D,IL,JO, KR,MA,OM, P,PA,PE,R,S,SG)","66%","",""
"","2","Other:","","","","","",""
"6406.10.60.00","3","Of rubber or plastics","[""prs.""]","Free","","80%","",""
"6406.10.65.00","3","Of leather","[""prs.""]","Free","","15%","",""
